% Model:              C2DNSEps01Pe1.mph
% Version:            COMSOL 5.6.0.280
% Date:               Apr 22 2021, 17:05
% Dimension:          2
% Nodes:              10201
% Expressions:        5
% Description:        Velocity field, x component, Velocity field, y component, , , 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2                       u2x                      u2y
1.9699999999999998        -1.19                    0.4292482561656999       0.07980604942782872      0.7002990001367921       -0.13935865488673438     0.5581211733573903
2                         -1.19                    0.4309611659443684       0.07728932547049441      0.6961618036192608       -0.13649203129744245     0.5643602336327044
-1                        -1.1600000000000001      1                        6.106632224936307E-15    -2.633821735966192E-18   0.02624412116163251      4.8797100696278726E-17
-0.97                     -1.1600000000000001      0.9993453345612648       -0.08600132910218244     0.001731355981716393     0.0925078271170563       0.035894417179783936
-0.94                     -1.1600000000000001      0.9973730856272596       -0.16551300013053052     0.006421584887606082     0.2352281035602274       0.17477881087633657
-0.91                     -1.1600000000000001      0.9941097774098587       -0.23899091728762853     0.016174981523574668     0.4161197424816844       0.3520316170302429
-0.88                     -1.1600000000000001      0.9895708447355368       -0.30686087238493376     0.032821774080293166     0.7022733070296939       0.7042533952750587
-0.85                     -1.1600000000000001      0.983808496693508        -0.36946275008056023     0.058030094694940686     0.97490334043675         1.0541385163931456
-0.8200000000000001       -1.1600000000000001      0.9768687604803683       -0.4271340191385194      0.09205793721683417      1.2897885752183704       1.4869172703456126
-0.79                     -1.1600000000000001      0.9688153010585266       -0.4801215812536565      0.13501537481714312      1.5668453694584337       1.8808895065447868
-0.76                     -1.1600000000000001      0.959722492185183        -0.5286829314300274      0.18594185195131907      1.8111741043322127       2.2294461047286633
-0.73                     -1.1600000000000001      0.949663635575274        -0.5729902590421618      0.24330829989399852      2.006682974453673        2.5188132542086805
-0.7                      -1.1600000000000001      0.9387377966078081       -0.613229280769478       0.30579018036254324      2.1325195986961125       2.699092980402825
-0.67                     -1.1600000000000001      0.9270268101799004       -0.649510505199034       0.3708556997165379       2.200805504892692        2.808507562582558
-0.64                     -1.1600000000000001      0.9146515158502457       -0.6819550976020383      0.43729174952418365      2.2012444131581383       2.813234112500074
-0.61                     -1.1600000000000001      0.901701499755719        -0.7106205156237154      0.5025208941534837       2.1452278580809057       2.7498195468154525
-0.5800000000000001       -1.1600000000000001      0.8883167769485074       -0.7355679265378295      0.5656487820683455       2.04321670591478         2.618402093662068
-0.55                     -1.1600000000000001      0.8745943614850327       -0.7568067493992935      0.6247960836063897       1.899886388439652        2.439846868225746
-0.52                     -1.1600000000000001      0.8606901136062788       -0.7743366787601579      0.6794691926764          1.7332686806125588       2.2323920501502954
-0.49                     -1.1600000000000001      0.846713397254109        -0.788121464228764       0.7287433803849475       1.5514839771099078       2.003963631287419
-0.45999999999999996      -1.1600000000000001      0.8328173427684497       -0.7980983017131345      0.7725397049164152       1.3631435111865031       1.7750571799396695
-0.43000000000000005      -1.1600000000000001      0.8191513965277702       -0.8041617367528364      0.8107202912300329       1.1810501096740285       1.549343959543014
-0.4                      -1.1600000000000001      0.805855711402862        -0.8061890055120896      0.8435284129667165       1.0087244838813996       1.3386340882343244
-0.37                     -1.1600000000000001      0.7930998936921307       -0.8039777058842414      0.8713136000516529       0.8459525990285477       1.1459945635315394
-0.3400000000000001       -1.1600000000000001      0.7810216932176578       -0.7973112103856297      0.8945329191365269       0.702306535874233        0.9739762828030706
-0.31000000000000005      -1.1600000000000001      0.7697951375981245       -0.7858874021062371      0.9136927619283101       0.5766692030757016       0.824649061183209
-0.28                     -1.1600000000000001      0.7595678426244392       -0.769318618366969       0.9293000878095392       0.4664778597577341       0.6961046794504984
-0.25                     -1.1600000000000001      0.7504584122365999       -0.7471266279307561      0.9418561450778149       0.37294483728938693      0.5874637779866982
-0.21999999999999997      -1.1600000000000001      0.7425220069655274       -0.7187212562146164      0.9518144876252775       0.29354932580853704      0.49638738758474854
-0.19000000000000006      -1.1600000000000001      0.7357058768019539       -0.6833771695674127      0.9595825483664339       0.22628616518772462      0.4207395707916265
-0.16000000000000003      -1.1600000000000001      0.7297193487644053       -0.6402867362335817      0.9655145621938211       0.17066334922206297      0.35889150995662417
-0.13                     -1.1600000000000001      0.7238711219229864       -0.5886757323872167      0.9699074488864874       0.12376353805142652      0.30836290288979823
-0.10000000000000009      -1.1600000000000001      0.716883801725853        -0.5280994987001475      0.9730134824182942       0.08439910667552816      0.2671928549477938
-0.07000000000000006      -1.1600000000000001      0.7067572846068779       -0.4590626989088737      0.9750461660723951       0.0519366890784829       0.2342977287452381
-0.040000000000000036     -1.1600000000000001      0.6910833373311781       -0.3838127725743123      0.976186972767282        0.024987632314092494     0.20779966466857808
-0.010000000000000009     -1.1600000000000001      0.6680334316819948       -0.30678139841808943     0.9765945447693881       0.0029687845159188718    0.1864057599936221
0.020000000000000018      -1.1600000000000001      0.6376870667055065       -0.2337448419321413      0.9764108692349779       -0.014515575992560271    0.16941014374242355
0.050000000000000044      -1.1600000000000001      0.6024494202849088       -0.16965331775156753     0.9757615083211612       -0.028169396551265338    0.15612271897574
0.08000000000000007       -1.1600000000000001      0.5658828277739424       -0.11681954263118759     0.9747511472249204       -0.03873314590988964     0.14602115509983693
0.10999999999999988       -1.1600000000000001      0.531047494606772        -0.07488145157931791     0.9734602985590198       -0.0469959355000461      0.13883923081162353
0.1399999999999999        -1.1600000000000001      0.4996988505108963       -0.04200144721619032     0.9719460529353708       -0.053732528426169185    0.13387016294969525
0.16999999999999993       -1.1600000000000001      0.4724218830670207       -0.016037200513979475    0.9702459834764015       -0.05951584909165558     0.13072264993977198
0.19999999999999996       -1.1600000000000001      0.4490973783353993       0.004857254089631883     0.9683841424396394       -0.06457496174594822     0.12915947688841592
0.22999999999999998       -1.1600000000000001      0.4292992900789043       0.022075162242931715     0.9663742757950925       -0.06933569242197915     0.12877317594204057
0.26                      -1.1600000000000001      0.4125225837129375       0.036614421732141765     0.9642231790602439       -0.07396235545366561     0.12928438639217926
0.29000000000000004       -1.1600000000000001      0.3983045317336852       0.04915242040391164      0.9619359846834441       -0.07852138604477323     0.13053740711847842
0.31999999999999984       -1.1600000000000001      0.3862340968716656       0.06016243719956816      0.959514155172615        -0.08295133810551117     0.13254749175151764
0.34999999999999987       -1.1600000000000001      0.37596802461122847      0.06996718269621062      0.9569565331424412       -0.08745740274745675     0.1351161118299612
0.3799999999999999        -1.1600000000000001      0.3672426119135458       0.07879410699121545      0.9542650287832838       -0.09201803075037608     0.13827171743598632
0.4099999999999999        -1.1600000000000001      0.35982389203236925      0.08678234751607139      0.9514358581378455       -0.09654430760908411     0.14193227368454225
0.43999999999999995       -1.1600000000000001      0.3535543584563076       0.09406249596236364      0.948472540092436        -0.10105701677923445     0.14584167745768126
0.47                      -1.1600000000000001      0.3482691605391493       0.10069623236841778      0.9453704998156549       -0.10567433366210881     0.15028546558184475
0.5                       -1.1600000000000001      0.3438652840778797       0.10675695001104597      0.9421348142124489       -0.11008354866834422     0.15504850739298542
0.53                      -1.1600000000000001      0.340239668444092        0.11227138959071889      0.938763058434386        -0.11470283581122913     0.15992631905666493
0.56                      -1.1600000000000001      0.33730095498744317      0.11728801324650287      0.9352580369631845       -0.11897519175275102     0.1655574642459386
0.5899999999999999        -1.1600000000000001      0.33499040034393446      0.12183165066034653      0.9316226235074043       -0.12337465361468103     0.17120728915657457
0.6199999999999999        -1.1600000000000001      0.3332410815016089       0.12592481315452372      0.9278597492441392       -0.12745627662619066     0.1771333844906384
0.6499999999999999        -1.1600000000000001      0.3320025379336591       0.12959004430941676      0.9239718250104961       -0.13161951735586072     0.1835038429305724
0.6799999999999999        -1.1600000000000001      0.331223016337265        0.13284197033265435      0.9199648632274117       -0.13549418329768984     0.19002954859293286
0.71                      -1.1600000000000001      0.3308643554134006       0.13570104133066413      0.9158435821259374       -0.13922140337961894     0.1967045883907059
0.74                      -1.1600000000000001      0.33088928423117664      0.13818206069786698      0.9116133956350527       -0.1427538611729977      0.2036350019371585
0.77                      -1.1600000000000001      0.33125964728166096      0.14029789767512485      0.9072794953810709       -0.14611008323618993     0.21070270636495947
0.7999999999999998        -1.1600000000000001      0.3319442635098303       0.14206933824829548      0.9028488922950181       -0.1492750389108179      0.21794540278124203
0.8299999999999998        -1.1600000000000001      0.3329159176484526       0.1435083574189041       0.8983281028342467       -0.15213215318103426     0.22540609444010504
0.8599999999999999        -1.1600000000000001      0.3341471131964904       0.1446279035418359       0.8937236317967152       -0.15477409337918405     0.23296966356557938
0.8899999999999999        -1.1600000000000001      0.3356111364367613       0.1454449574325751       0.8890426496181617       -0.15721345555204327     0.2406473010124583
0.9199999999999999        -1.1600000000000001      0.33728397135518695      0.14597474514571246      0.8842923261847963       -0.159437024367175       0.24842770854952556
0.95                      -1.1600000000000001      0.33914413096697454      0.14623152416282656      0.8794796472297746       -0.161403209434071       0.2563377916610173
0.98                      -1.1600000000000001      0.3411725330026547       0.14622794641887923      0.8746111680690563       -0.16312656353696114     0.2643432246115207
1.0099999999999998        -1.1600000000000001      0.343348630325508        0.14597891596864765      0.869693673170875        -0.16464192902323557     0.27241136507612035
1.04                      -1.1600000000000001      0.3456538288548882       0.14549959219996716      0.8647338776302239       -0.16595903405642218     0.2805506520400267
1.0699999999999998        -1.1600000000000001      0.34807114535975375      0.1448040084921324       0.8597382459054304       -0.16707038824663106     0.2887668777534404
1.1                       -1.1600000000000001      0.3505861756947858       0.14390469244023793      0.8547126672576482       -0.16795369114172734     0.2970732597987795
1.13                      -1.1600000000000001      0.35318410843477926      0.14281470568129742      0.8496629676325436       -0.16865015512485745     0.3054202857071014
1.1600000000000001        -1.1600000000000001      0.3558505144351718       0.14154809970334298      0.844594835201188        -0.1691767092450039      0.31381764279356883
1.19                      -1.1600000000000001      0.3585724685552386       0.14011795395193877      0.8395137645984685       -0.16954118985476133     0.3222651353814548
1.2199999999999998        -1.1600000000000001      0.36133863824404594      0.13853645712929538      0.8344248378351533       -0.16970966788633107     0.3307797345228956
1.25                      -1.1600000000000001      0.3641389457292978       0.13681484320250586      0.8293328591543142       -0.1697266593304861      0.33933403363207476
1.2799999999999998        -1.1600000000000001      0.36696268166790147      0.1349652831237602       0.8242426229834761       -0.16958787382097468     0.3479175826433812
1.31                      -1.1600000000000001      0.36980022742770846      0.1329995535492173       0.8191587343862792       -0.1693109762443671      0.35653259451103897
1.3399999999999999        -1.1600000000000001      0.37264304611294624      0.13092869329421714      0.8140856174069481       -0.16887894779059137     0.3651803146281436
1.37                      -1.1600000000000001      0.3754842262547096       0.12876255047286003      0.8090273927037248       -0.16830752202164773     0.3738416351065262
1.4                       -1.1600000000000001      0.3783165922478975       0.12651108709910378      0.8039883434091469       -0.16760480610930464     0.38251868222582674
1.4299999999999997        -1.1600000000000001      0.38113309489269587      0.12418444221402819      0.7989724204181826       -0.1667658875495424      0.3911891341027903
1.46                      -1.1600000000000001      0.3839277716639581       0.1217920234066162       0.7939836139274382       -0.165794982236214       0.3998574184454535
1.4899999999999998        -1.1600000000000001      0.38669570931882824      0.11934249168617957      0.789025676229817        -0.16470089566508767     0.40848777235462264
1.52                      -1.1600000000000001      0.3894327151825104       0.11684378698585175      0.7841025574555949       -0.16349462928244884     0.4170928089548458
1.5499999999999998        -1.1600000000000001      0.3921339574802739       0.11430406767702143      0.7792178275411564       -0.16214450502573957     0.4256444971427942
1.58                      -1.1600000000000001      0.39479544611484724      0.11173112153353043      0.7743750310830176       -0.1606823585113774      0.43414005319061233
1.6099999999999999        -1.1600000000000001      0.397413887505116        0.10913217552039825      0.7695776561353347       -0.1591043482278929      0.4425589906387691
1.6399999999999997        -1.1600000000000001      0.39998704029085186      0.10651362231953741      0.7648292695796127       -0.15745157878706312     0.45088449961328325
1.67                      -1.1600000000000001      0.40251216156485625      0.10388164126387404      0.7601331704444123       -0.15564070674355016     0.45909813483102546
1.6999999999999997        -1.1600000000000001      0.4049866172284523       0.10124244680433765      0.7554922752724806       -0.15373207961994817     0.46720242405059487
1.73                      -1.1600000000000001      0.4074085198874177       0.09860171577932009      0.7509096262189673       -0.15172539053411316     0.4751868397855528
1.7599999999999998        -1.1600000000000001      0.4097767168608833       0.09596459441600945      0.746388266740031        -0.14966844900096438     0.48300348700199386
1.79                      -1.1600000000000001      0.41209023691340485      0.09333564793993206      0.7419311191892448       -0.14749866655646846     0.49066706586155945
1.8199999999999998        -1.1600000000000001      0.41434751541835496      0.0907194496426174       0.737540340535095        -0.14522104443572526     0.49816098693881494
1.85                      -1.1600000000000001      0.4165476931959288       0.08812030458761012      0.7332182622762181       -0.14287115554506377     0.5054899326376441
1.88                      -1.1600000000000001      0.4186903147311529       0.08554216524916287      0.7289671755032257       -0.14048911355591506     0.5126181038565839
1.9099999999999997        -1.1600000000000001      0.4207755645544489       0.08298838653287706      0.7247894478432493       -0.13805422612765636     0.5195454793404952
1.94                      -1.1600000000000001      0.4228029251089892       0.08046205743283434      0.7206864939243695       -0.13550843836169832     0.5262520975972806
1.9699999999999998        -1.1600000000000001      0.42477211994295555      0.077966305957916        0.7166596986883467       -0.13291663591692626     0.532761408306402
2                         -1.1600000000000001      0.4266833101912992       0.07550390462097241      0.7127104658375164       -0.1303066991472731      0.5390553937161118
-1                        -1.13                    0.9999999999999999       6.593994308681904E-16    -1.9350175790629158E-19  0.055211592445467306     -1.3154209938800433E-17
-0.97                     -1.13                    0.9992060057323717       -0.08455531242815145     0.0040942217278543604    0.20693766961259177      0.12162996589607929
-0.94                     -1.13                    0.9968525811159379       -0.16264070219631815     0.013871170758924049     0.47999555026085966      0.3822880397935025
-0.91                     -1.13                    0.992971565610501        -0.23473120952152554     0.032927738277414506     0.7902289116626909       0.7859996245136632
-0.88                     -1.13                    0.9876301939751303       -0.301253709817054       0.061201616954172505     1.116823172464951        1.2706058328497416
-0.85                     -1.13                    0.980874386116847        -0.36257265544055106     0.0998423185791252       1.4456311479730246       1.7617886203964255
-0.8200000000000001       -1.13                    0.9727910389246773       -0.419017915706135       0.1471955520867675       1.7063140454770958       2.2324516757576163
-0.79                     -1.13                    0.9634426009756712       -0.47086245940506344     0.2018479336138724       1.9252766308866587       2.5881707970496697
-0.76                     -1.13                    0.9529279202139145       -0.518354753711893       0.26249085773363295      2.0931359739267235       2.880791275189899
-0.73                     -1.13                    0.9413263830609633       -0.5616890783856668      0.3265327739270744       2.1759813478026535       3.0085782334505535
-0.7                      -1.13                    0.9287449595362836       -0.6010468302589954      0.3928336680740506       2.225578639803111        3.097330142239689
-0.67                     -1.13                    0.9152788088017476       -0.636552711431214       0.45890970863975133      2.1819413823690663       3.022700421921836
-0.64                     -1.13                    0.9010437254944198       -0.6683301912473416      0.5236430793928392       2.1228804706483606       2.9367378130604362
-0.61                     -1.13                    0.8861463853115221       -0.696442726243228       0.5853033486587055       1.9892170459390386       2.731286150376629
-0.5800000000000001       -1.13                    0.87071348915092         -0.7209611911757836      0.6429950251674279       1.8557555518405535       2.538474394805748
-0.55                     -1.13                    0.8548590288986743       -0.741891901232932       0.6958441669464408       1.672378776132156        2.272042524527349
-0.52                     -1.13                    0.8387255524443825       -0.7592531056750729      0.7434143409389982       1.4997398496182617       2.030617834022881
-0.49                     -1.13                    0.8224279655427591       -0.7729982931030867      0.7855016193963518       1.3104128554094943       1.7691801959076716
-0.45999999999999996      -1.13                    0.8061283147073905       -0.7830808288161882      0.8221536255982566       1.1347006259866104       1.5325375321830705
-0.43000000000000005      -1.13                    0.7899458218262818       -0.7894026955053729      0.853599197070332        0.9648551068601393       1.3084974178430928
-0.4                      -1.13                    0.7740576666621225       -0.7918337950820838      0.8802267024624852       0.8082220062359605       1.1079185448168944
-0.37                     -1.13                    0.7586147918727801       -0.7902058961545485      0.9024385074179063       0.6732652047562809       0.9306896428235739
-0.3400000000000001       -1.13                    0.7437841683639809       -0.7842823242802969      0.9207711263999058       0.5508457602418442       0.7768984809367734
-0.31000000000000005      -1.13                    0.7297436060419137       -0.7737735132310801      0.9357157233533808       0.44641541822703984      0.6474281959000052
-0.28                     -1.13                    0.7166935265411782       -0.7582892070355536      0.9477543880367578       0.3580348902054081       0.5385604295256774
-0.25                     -1.13                    0.704836385886459        -0.7373418434389829      0.9573084080276671       0.28164371556695106      0.4474572368724469
-0.21999999999999997      -1.13                    0.6943463701181886       -0.710259520498948       0.9647844728151022       0.21816826734256436      0.3723768240839939
-0.19000000000000006      -1.13                    0.6853575031839984       -0.676196633066735       0.9705138975512949       0.16508338381458473      0.3118848995168984
-0.16000000000000003      -1.13                    0.6778340128315254       -0.6340753599287147      0.9747796810154736       0.12053210179270803      0.26233831223074816
-0.13                     -1.13                    0.671394279960851        -0.5825881527682735      0.9778244226933416       0.08348944035115081      0.22269306057505453
-0.10000000000000009      -1.13                    0.6649309014109136       -0.5204667175348103      0.9798446777005659       0.05222516534868312      0.19083227284787657
-0.07000000000000006      -1.13                    0.6561357130959339       -0.44722028830369764     0.9810064988835966       0.02604160109848827      0.16544777137118613
-0.040000000000000036     -1.13                    0.6414311449447059       -0.36469170748700547     0.9814508028592493       0.004287607975416271     0.14540361205918956
-0.010000000000000009     -1.13                    0.6173651492335951       -0.278733334703781       0.9813033504274965       -0.013439227138238108    0.12954935583461027
0.020000000000000018      -1.13                    0.5835724136460771       -0.1983854544350975      0.9806825438683453       -0.02733593764500648     0.11720546293800854
0.050000000000000044      -1.13                    0.5441090736666542       -0.13128403488046173     0.9796984409629891       -0.037759214757262655    0.10802718014525924
0.08000000000000007       -1.13                    0.5047029686968737       -0.0797726106822228      0.9784434161231006       -0.04554056965519055     0.10161598781560019
0.10999999999999988       -1.13                    0.46932374620100065      -0.0417285242684412      0.9769845368878839       -0.05150636948442668     0.09755686948841927
0.1399999999999999        -1.13                    0.43938402142006866      -0.01357053421750886     0.9753645116074751       -0.05636024072874674     0.09537222105261861
0.16999999999999993       -1.13                    0.41472343777724424      0.007855621291395087     0.9736080692789169       -0.06069621290445697     0.09455755057163712
0.19999999999999996       -1.13                    0.39457765137828915      0.02479575879275662      0.9717279416804031       -0.06465104925806055     0.09497114530997298
0.22999999999999998       -1.13                    0.3781021593237023       0.038709370235940586     0.9697303767133308       -0.06853810291555824     0.09612243387444316
0.26                      -1.13                    0.36456856443299657      0.050524531013275774     0.9676178754961781       -0.07236355915152584     0.09804243239571968
0.29000000000000004       -1.13                    0.35338003389779493      0.06082453561414564      0.9653885040964468       -0.07620613478318075     0.10056437802819948
0.31999999999999984       -1.13                    0.3440882601213992       0.06998479043713672      0.9630418325985376       -0.08018212077226074     0.10360322704839017
0.34999999999999987       -1.13                    0.3363658781099316       0.07824095774983844      0.960575423535498        -0.08412317406086137     0.10685233799969562
0.3799999999999999        -1.13                    0.32993890947863974      0.08575652287356104      0.9579883826902109       -0.08834081966794897     0.11069368195791696
0.4099999999999999        -1.13                    0.3246031516189889       0.09262452831089973      0.9552760983176524       -0.09247287818938683     0.11493711812027942
0.43999999999999995       -1.13                    0.3202188426552385       0.09892478161796782      0.9524411410356092       -0.09651853878526404     0.11945902883889432
0.47                      -1.13                    0.31665079231811866      0.10471521447599104      0.9494787490404664       -0.10096715684166466     0.12408123711678185
0.5                       -1.13                    0.3138048892378114       0.11001357414907421      0.9463907979583441       -0.10495090427649356     0.12932599386303426
0.53                      -1.13                    0.3116051814796965       0.11486240354106847      0.9431776240023378       -0.10926136823254237     0.134690077847646
0.56                      -1.13                    0.3099779357453574       0.11927437146759269      0.9398394195935869       -0.11327274175630922     0.14045350452892041
0.5899999999999999        -1.13                    0.3088736798594506       0.12327587847881323      0.9363792956733292       -0.11739165622853454     0.1463831344343245
0.6199999999999999        -1.13                    0.30824171105440773      0.12687503960334862      0.9327991243265683       -0.12124935392434778     0.15257225891486892
0.6499999999999999        -1.13                    0.30803844715635814      0.13009100883172184      0.9291022250779435       -0.12520161884056671     0.15899021773976935
0.6799999999999999        -1.13                    0.3082270840502357       0.13293824151614167      0.9252922216910584       -0.1287458466411358      0.16569926448425512
0.71                      -1.13                    0.30877743101021765      0.13542285705499166      0.9213753090060344       -0.1323646076985143      0.17255579437038476
0.74                      -1.13                    0.30965008931012317      0.1375668865788452       0.9173546313741655       -0.13569533326158909     0.1796541460021809
0.77                      -1.13                    0.31082288107330097      0.13937670645306616      0.9132360774162154       -0.13883229039995001     0.18691354293937928
0.7999999999999998        -1.13                    0.3122684085208277       0.14086632572507105      0.909025382196015        -0.14179820439340113     0.19431784270692076
0.8299999999999998        -1.13                    0.3139597215101888       0.14205032523859665      0.9047290996269659       -0.14456150412386312     0.20185758846554816
0.8599999999999999        -1.13                    0.31587343535758716      0.1429422740564625       0.9003536738761755       -0.14712598516815514     0.2095228409502012
0.8899999999999999        -1.13                    0.3179890730534886       0.1435545915854195       0.895905496551684        -0.1494164968544113      0.21735197108459078
0.9199999999999999        -1.13                    0.32028697359474145      0.14389891376918446      0.8913909881756197       -0.15149977687638638     0.22527770578724787
0.95                      -1.13                    0.3227460101105479       0.14398957580062233      0.8868169326734322       -0.1533755768652171      0.23328319233654018
0.98                      -1.13                    0.32534718831816345      0.14384067857788235      0.8821900193103852       -0.15504988190324825     0.24136840958399397
1.0099999999999998        -1.13                    0.3280734777684626       0.14346517072493836      0.8775167320730355       -0.15648905664369384     0.24954922487570172
1.04                      -1.13                    0.3309100839955321       0.14287469766679192      0.8728031505828281       -0.15771652216304716     0.2578063653225495
1.0699999999999998        -1.13                    0.3338409224565106       0.14208224662012167      0.8680555047033084       -0.15874610358991847     0.26611060786626234
1.1                       -1.13                    0.33685071780822656      0.14110147444651497      0.8632797616816269       -0.1595934394901939      0.2744638836271411
1.13                      -1.13                    0.33992576191619456      0.1399450149383706       0.858481729574646        -0.16025801690335467     0.2828694132129577
1.1600000000000001        -1.13                    0.343054430870977        0.1386242154780951       0.853666714956721        -0.1607221284080751      0.29133246151454867
1.19                      -1.13                    0.3462251703679066       0.1371506054598038       0.8488399704442872       -0.16102712295098814     0.2998269838982546
1.2199999999999998        -1.13                    0.34942619259852636      0.1355363848963219       0.8440065141794835       -0.16116815147947347     0.3083466552263285
1.25                      -1.13                    0.3526469769057232       0.1337932100118183       0.8391711886588733       -0.16116469522033736     0.31689385538626264
1.2799999999999998        -1.13                    0.3558783119673793       0.13193187744126383      0.8343385417206393       -0.16099401414291672     0.32547133870656847
1.31                      -1.13                    0.35911235252852547      0.1299622702950119       0.8295128749859381       -0.16069656484810196     0.33406448356737584
1.3399999999999999        -1.13                    0.3623406514588305       0.12789476947212897      0.8246984860344949       -0.1602458608194827      0.34266226288524143
1.37                      -1.13                    0.3655553220793797       0.1257396820554793       0.8198993579563923       -0.15967223833579774     0.35126405672466987
1.4                       -1.13                    0.36874957340879627      0.12350657602012653      0.8151194207935778       -0.15896671406415694     0.3598646438209847
1.4299999999999997        -1.13                    0.37191803342420193      0.12120400843834823      0.810362367774466        -0.15814226279390708     0.3684416641468943
1.46                      -1.13                    0.3750552876055198       0.11884053631857033      0.8056319793934743       -0.1572039380919772      0.37700463673531637
1.4899999999999998        -1.13                    0.37815573087825566      0.11642468962875253      0.8009316719862137       -0.15613586527785792     0.38553291824218705
1.52                      -1.13                    0.3812147137755063       0.11396454302499903      0.7962648583585816       -0.15496137432054058     0.39402310044367383
1.5499999999999998        -1.13                    0.38422849026832706      0.1114675057300799       0.7916348322529012       -0.15367682750824        0.4024462987788958
1.58                      -1.13                    0.38719411997442826      0.10894035133437589      0.7870449804846502       -0.152310935151303       0.41080719208711336
1.6099999999999999        -1.13                    0.39010805103442325      0.10638983175317042      0.7824983570164379       -0.15080607313343522     0.4190893863477293
1.6399999999999997        -1.13                    0.39296721073094454      0.10382250956071276      0.7779978065066616       -0.1492077058661112      0.4272886245910295
1.67                      -1.13                    0.3957692670603215       0.10124443642465758      0.773546227410595        -0.147520751905348       0.4353820009701105
1.6999999999999997        -1.13                    0.3985128141131572       0.09866099557576054      0.7691465784855819       -0.14577197374085352     0.4433462277966289
1.73                      -1.13                    0.4011961724669802       0.09607733933889015      0.7648016015326237       -0.14391329588979046     0.4511933335201145
1.7599999999999998        -1.13                    0.40381743056657393      0.09349847973422613      0.7605134753629684       -0.1419552171625095      0.4589044564254682
1.79                      -1.13                    0.40637543281908484      0.09092910363329426      0.7562845429263502       -0.1399202636083912      0.46648003678487576
1.8199999999999998        -1.13                    0.4088696261411444       0.08837347039789484      0.7521171830555828       -0.1378619477906624      0.47386404543254673
1.85                      -1.13                    0.41129979320075893      0.08583535838529321      0.7480137255506779       -0.13573048691549588     0.4810902870746927
1.88                      -1.13                    0.4136650736299531       0.08331834949080655      0.7439757075833577       -0.1334933434547252      0.48813340437658875
1.9099999999999997        -1.13                    0.4159650757058778       0.08082591782359508      0.7400046990717497       -0.1312042109306278      0.49500368360687247
1.94                      -1.13                    0.41819986100513173      0.07836121208587599      0.7361023279002296       -0.12890057391196688     0.5016676483063459
1.9699999999999998        -1.13                    0.4203700575672492       0.07592697596971543      0.7322703621144349       -0.12658369329312058     0.5081297723756047
2                         -1.13                    0.42247583921442333      0.07352560134539439      0.7285098217340894       -0.12416938423019025     0.5143722652659223
-1                        -1.1                     1                        9.014861696486814E-18    -3.5960974840582914E-18  0.09274963291910414      -3.1290162834446986E-17
-0.97                     -1.1                     0.9990676724441645       -0.08283969706438035     0.009909921044545628     0.536164883591021        0.3380061265112484
-0.94                     -1.1                     0.9963186534596561       -0.15925609935897853     0.03170189256049225      0.8877183164288608       0.7790136138562487
-0.91                     -1.1                     0.9918115732827866       -0.22974756111925515     0.06693653655324337      1.3935038474525054       1.6259888458455425
-0.88                     -1.1                     0.985639688112481        -0.29472763690132125     0.11299390301312924      1.66791619614602         2.226833981550507
-0.85                     -1.1                     0.9778698782591877       -0.3545959766339436      0.1673507830048065       1.916581130182334        2.7714735090784637
-0.8200000000000001       -1.1                     0.9686051645607522       -0.409656958460134       0.22741065206611566      2.0907240761993897       3.170135028968874
-0.79                     -1.1                     0.9579299072184257       -0.4602231038780972      0.29157036576926576      2.165194114976856        3.3453519397972475
-0.76                     -1.1                     0.9459463986134046       -0.5065136764077665      0.35729308445999364      2.2236493352700557       3.469978300412217
-0.73                     -1.1                     0.9327560295411857       -0.5487631408342591      0.4238286483232548       2.1914136350024798       3.4030553659373073
-0.7                      -1.1                     0.9184614399254761       -0.587122032480863       0.48874733653294367      2.142849031217569        3.308799367088107
-0.67                     -1.1                     0.9031780645291452       -0.6217551178745969      0.5516747762672636       2.034449314387555        3.0992678041901516
-0.64                     -1.1                     0.8870097124312321       -0.6527553139163544      0.6107433301236076       1.9073140790328715       2.87140020174337
-0.61                     -1.1                     0.8700836050319055       -0.6802240127806038      0.6657832781500673       1.7510862928397388       2.5962509692041977
-0.5800000000000001       -1.1                     0.8525051792050785       -0.7042037510587122      0.7157581514886755       1.582977126851063        2.3164670200429702
-0.55                     -1.1                     0.8344122547977826       -0.7247347084201172      0.7606642439527375       1.407992907356156        2.032570710644456
-0.52                     -1.1                     0.8159127478578584       -0.741814264767264       0.8002535405500312       1.2333779871575279       1.7609123330927374
-0.49                     -1.1                     0.797147978265627        -0.7554208857658641      0.8346874026426054       1.0624125534537414       1.508149167283612
-0.45999999999999996      -1.1                     0.7782484402550037       -0.7654964349051253      0.8642353923913623       0.907608808450344        1.275278202736733
-0.43000000000000005      -1.1                     0.7593381798630374       -0.7719627156226365      0.889210747015305        0.7636833915047846       1.0681213496536015
-0.4                      -1.1                     0.7405923845027695       -0.7746847554013105      0.9101243877966494       0.6335415061630957       0.8909354597997434
-0.37                     -1.1                     0.722121660660295        -0.7735136369384739      0.9273572752873369       0.5207519091148693       0.7350252451328441
-0.3400000000000001       -1.1                     0.7041115979704899       -0.7682266236804043      0.941436461636759        0.4222381018541871       0.6044852928188306
