% Model:              C2noStructPeEpsMin1Eps002.mph
% Version:            COMSOL 5.6.0.280
% Date:               Apr 22 2021, 16:40
% Dimension:          2
% Nodes:              10201
% Expressions:        5
% Description:        Velocity field, x component, Velocity field, y component, Concentration, Gradient of c, x component, Gradient of c, y component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)
-0.64                     -1.97                    0                        0                        5.932527782172818E-17    2.1482113603050864E-15   2.5305238141882638E-15
-0.61                     -1.97                    0                        0                        1.5065236638667122E-16   5.4573532564011925E-15   7.08361169292246E-15
-0.5800000000000001       -1.97                    0                        0                        3.7160570255154483E-16   1.2320536524447348E-14   1.821506180440998E-14
-0.55                     -1.97                    0                        0                        9.189986427725574E-16    2.3697170411909576E-14   4.262845311634669E-14
-0.52                     -1.97                    0                        0                        2.321149375305417E-15    5.2720873675127644E-14   1.0216847199624374E-13
-0.49                     -1.97                    0                        0                        5.220232712881507E-15    1.5732669687717156E-13   2.250630865639459E-13
-0.45999999999999996      -1.97                    0                        0                        1.1361991662369056E-14   3.2574719426341006E-13   5.168987097579548E-13
-0.43000000000000005      -1.97                    0                        0                        2.435587759517718E-14    6.127601498857705E-13    1.109666056026043E-12
-0.4                      -1.97                    0                        0                        5.230364579857844E-14    1.0190380888191123E-12   2.21837518611029E-12
-0.37                     -1.97                    0                        0                        1.0875578446866094E-13   2.7444378225197166E-12   4.358980350529304E-12
-0.3400000000000001       -1.97                    0                        0                        2.1277141609199866E-13   5.19575258912171E-12     8.999900779609347E-12
-0.31000000000000005      -1.97                    0                        0                        4.0818296177260353E-13   9.211038206711758E-12    1.765359394247798E-11
-0.28                     -1.97                    0                        0                        7.753285819839709E-13    1.515525185437379E-11    3.288397885432612E-11
-0.25                     -1.97                    0                        0                        1.4693303441757144E-12   2.4657500640101005E-11   5.95915888437712E-11
-0.21999999999999997      -1.97                    0                        0                        2.635728378452165E-12    5.497224944512771E-11    1.0465532297076467E-10
-0.19000000000000006      -1.97                    0                        0                        4.6134370816184305E-12   9.097067619564101E-11    1.8863045814010753E-10
-0.16000000000000003      -1.97                    0                        0                        7.967717489545831E-12    1.421433114767718E-10    3.2612349193228667E-10
-0.13                     -1.97                    0                        0                        1.364149110456527E-11    2.152384228443521E-10    5.424923553138956E-10
-0.10000000000000009      -1.97                    0                        0                        2.275671207313757E-11    3.9244297506046986E-10   8.474892055988147E-10
-0.07000000000000006      -1.97                    0                        0                        3.689150468003854E-11    6.189227486923378E-10    1.3742089077955044E-9
-0.040000000000000036     -1.97                    0                        0                        5.800414685183964E-11    9.108840649230689E-10    2.1431301914169373E-9
-0.010000000000000009     -1.97                    0                        0                        9.39725642048579E-11     1.5377478506893658E-9    3.8455845127751875E-9
0.020000000000000018      -1.97                    0                        0                        1.4447020403724048E-10   1.6100377487835323E-9    4.829851736482168E-9
0.050000000000000044      -1.97                    0                        0                        2.2511062905606618E-10   3.5506595214329743E-9    8.402120363039537E-9
0.08000000000000007       -1.97                    0                        0                        3.341150412273053E-10    4.452131321593551E-9     1.2503649217066876E-8
0.10999999999999988       -1.97                    0                        0                        4.937600914542882E-10    6.2692221111505024E-9    1.8323753312576605E-8
0.1399999999999999        -1.97                    0                        0                        7.263744899591172E-10    8.365677358608031E-9     2.653415712477389E-8
0.16999999999999993       -1.97                    0                        0                        1.051322471075078E-9     1.3297521382456004E-8    3.7067204708109667E-8
0.19999999999999996       -1.97                    0                        0                        1.4910287670946483E-9    1.7891224403227152E-8    5.328040657700937E-8
0.22999999999999998       -1.97                    0                        0                        2.095566808756207E-9     2.3628329494993776E-8    7.506180606171888E-8
0.26                      -1.97                    0                        0                        2.921102068518277E-9     3.0639354310432765E-8    1.0377823538906436E-7
0.29000000000000004       -1.97                    0                        0                        4.0443279961266755E-9    3.8184227972199266E-8    1.4114846052847287E-7
0.31999999999999984       -1.97                    0                        0                        5.49133151021798E-9      5.7630417534262515E-8    1.8890605551605045E-7
0.34999999999999987       -1.97                    0                        0                        7.393126865216605E-9     7.375252461373145E-8     2.55565356685536E-7
0.3799999999999999        -1.97                    0                        0                        9.879646071668266E-9     9.28772650475222E-8      3.4046801483688483E-7
0.4099999999999999        -1.97                    0                        0                        1.311339306179034E-8     1.1518382641996219E-7    4.4701520402592663E-7
0.43999999999999995       -1.97                    0                        0                        1.7223977599058197E-8    1.5885514273122778E-7    5.734957011149917E-7
0.47                      -1.97                    0                        0                        2.236709616681509E-8     1.9723292694978924E-7    7.487992373662559E-7
0.5                       -1.97                    0                        0                        2.8852846758694516E-8    2.418003594965546E-7     9.653647940787193E-7
0.53                      -1.97                    0                        0                        3.699198433938178E-8     2.9293374733859444E-7    1.229793289884152E-6
0.56                      -1.97                    0                        0                        4.7143824925447736E-8    3.838556250658029E-7     1.5251996871695714E-6
0.5899999999999999        -1.97                    0                        0                        5.9387030703729733E-8    4.643873285036683E-7     1.9319098758230696E-6
0.6199999999999999        -1.97                    0                        0                        7.437402161086381E-8     5.561281595017598E-7     2.4215030091186666E-6
0.6499999999999999        -1.97                    0                        0                        9.263862858252403E-8     6.596849878215473E-7     3.005280204549076E-6
0.6799999999999999        -1.97                    0                        0                        1.1480081380019886E-7    7.756005506048701E-7     3.695183692726959E-6
0.71                      -1.97                    0                        0                        1.4117861155766935E-7    9.829192998931587E-7     4.4773582247574946E-6
0.74                      -1.97                    0                        0                        1.7243862049021695E-7    1.1531811097368335E-6    5.47755128985096E-6
0.77                      -1.97                    0                        0                        2.0961501999022713E-7    1.3425221870528553E-6    6.6458990832895425E-6
0.7999999999999998        -1.97                    0                        0                        2.536558365883514E-7     1.5517308203105097E-6    8.000740753606203E-6
0.8299999999999998        -1.97                    0                        0                        3.054522020737719E-7     1.9013602120508487E-6    9.471818276418542E-6
0.8599999999999999        -1.97                    0                        0                        3.652191089018822E-7     2.191234053642581E-6     1.1347678505533987E-5
0.8899999999999999        -1.97                    0                        0                        4.3485148963159844E-7    2.5093188385649818E-6    1.3500414556601859E-5
0.9199999999999999        -1.97                    0                        0                        5.156984768075723E-7     2.856614478507171E-6     1.595600693532436E-5
0.95                      -1.97                    0                        0                        6.093025199825168E-7     3.132257912593223E-6     1.8687766699974165E-5
0.98                      -1.97                    0                        0                        7.157528731603893E-7     3.866353349048905E-6     2.1805303974911037E-5
1.0099999999999998        -1.97                    0                        0                        8.372254942750714E-7     4.3641403802491215E-6    2.550310467887737E-5
1.04                      -1.97                    0                        0                        9.758811949741692E-7     4.901844263024334E-6     2.966120063280717E-5
1.0699999999999998        -1.97                    0                        0                        1.1336741842734493E-6    5.480597502895986E-6     3.431487407451231E-5
1.1                       -1.97                    0                        0                        1.3119395588035226E-6    6.403760799108805E-6     3.9274077966528575E-5
1.13                      -1.97                    0                        0                        1.5112945593757352E-6    7.137461853949232E-6     4.5256405931509965E-5
1.1600000000000001        -1.97                    0                        0                        1.7355688087539085E-6    7.922482711473977E-6     5.190016416624865E-5
1.19                      -1.97                    0                        0                        1.987206470039562E-6     8.76002214764542E-6      5.924922384408881E-5
1.2199999999999998        -1.97                    0                        0                        2.2692846364160187E-6    1.0045188944118465E-5    6.68835922740996E-5
1.25                      -1.97                    0                        0                        2.579664846698516E-6     1.1072828417043677E-5    7.607592466248218E-5
1.2799999999999998        -1.97                    0                        0                        2.9245131793301656E-6    1.216313699549336E-5     8.617435470325341E-5
1.31                      -1.97                    0                        0                        3.3067567001328998E-6    1.331728123890722E-5     9.723089619822002E-5
1.3399999999999999        -1.97                    0                        0                        3.7294652278596396E-6    1.453647801202738E-5     1.0929824095386551E-4
1.37                      -1.97                    0                        0                        4.193691835140145E-6     1.6411962473339572E-5    1.2199241186883267E-4
1.4                       -1.97                    0                        0                        4.7011211257867895E-6    1.7862981697500806E-5    1.366933894365921E-4
1.4299999999999997        -1.97                    0                        0                        5.257691622451651E-6     1.9388280549812187E-5    1.526449652183197E-4
1.46                      -1.97                    0                        0                        5.866905364097267E-6     2.0988967812658495E-5    1.6990682993826638E-4
1.4899999999999998        -1.97                    0                        0                        6.532443630078649E-6     2.338024991943387E-5     1.8771099984375434E-4
1.52                      -1.97                    0                        0                        7.251001042593172E-6     2.5241585667358097E-5    2.0832380028866095E-4
1.5499999999999998        -1.97                    0                        0                        8.031972197781779E-6     2.718616337650242E-5     2.305136989398691E-4
1.58                      -1.97                    0                        0                        8.879226593877309E-6     2.9214911058069903E-5    2.54345973676765E-4
1.6099999999999999        -1.97                    0                        0                        9.796729462082863E-6     3.132884060029144E-5     2.798862354245749E-4
1.6399999999999997        -1.97                    0                        0                        1.0783966204533971E-5    3.4486942229783076E-5    3.0650189576604547E-4
1.67                      -1.97                    0                        0                        1.1844818264093556E-5    3.6890022896851164E-5    3.3640142590629873E-4
1.6999999999999997        -1.97                    0                        0                        1.2986774211974516E-5    3.9384074771298874E-5    3.6830042387354386E-4
1.73                      -1.97                    0                        0                        1.421405826162282E-5     4.196988316694839E-5     4.022682079986278E-4
1.7599999999999998        -1.97                    0                        0                        1.5529804647103823E-5    4.574654253178533E-5     4.371192737689234E-4
1.79                      -1.97                    0                        0                        1.693022920062823E-5     4.8636782463455635E-5    4.762945539378033E-4
1.8199999999999998        -1.97                    0                        0                        1.8427430733899057E-5    5.162256352905314E-5     5.178428910761536E-4
1.85                      -1.97                    0                        0                        2.0025799420529898E-5    5.470441779326609E-5     5.618355305932997E-4
1.88                      -1.97                    0                        0                        2.1730631475707635E-5    5.6751273000529415E-5    6.07779732607046E-4
1.9099999999999997        -1.97                    0                        0                        2.353574517101277E-5     6.251643478447582E-5     6.564664269329345E-4
1.94                      -1.97                    0                        0                        2.5451248670760647E-5    6.600886227059017E-5     7.092965575921286E-4
1.9699999999999998        -1.97                    0                        0                        2.7484163974091886E-5    6.959935757856137E-5     7.649524202568432E-4
2                         -1.97                    0                        0                        2.963895181156181E-5     7.32882749268736E-5      8.23505197684591E-4
-1                        -1.94                    0                        0                        3.7890289890106E-38      -5.049156400888047E-22   -4.7894424791362984E-36
-0.97                     -1.94                    0                        0                        1.0738293750504336E-22   -2.4537165021135994E-20  2.8952860296155323E-22
-0.94                     -1.94                    0                        0                        1.1160499894727544E-21   4.205356271021017E-20    8.098171269775019E-20
-0.91                     -1.94                    0                        0                        4.381008241085404E-21    1.69615313391375E-19     -5.099266154515668E-20
-0.88                     -1.94                    0                        0                        2.1092638472188086E-20   8.847681168586722E-20    6.088985252486356E-19
-0.85                     -1.94                    0                        0                        8.719789801042159E-20    4.318540490863029E-18    3.7235522702198344E-18
-0.8200000000000001       -1.94                    0                        0                        2.998067194290383E-19    1.583568575319052E-17    1.5006661626206286E-17
