% Model:              C2EQPeEpsMin1Eps002.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 16:04
% Dimension:          2
% Nodes:              10201
% Expressions:        8
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u4, Gradient of u4, x component, Gradient of u4, y component, , , 
% Length unit:        m
% x                       y                        u2 (m/s)                 v2 (m/s)                 u4 (1)                   u4x (1/m)                u4y (1/m)                u6 (1)                   u6x (1/m)                u6y (1/m)
1.46                      -2                       0.5847170292166944       0.06014011302297671      0.02399690534513193      -0.030722875884166438    1.2004985734430396       0                        0                        0
1.4899999999999998        -2                       0.5781412903296972       0.06089076135423225      0.02310545777860791      -0.028720109090848163    1.1558384716777819       0                        0                        0
1.52                      -2                       0.5718441023108736       0.061443418392661216     0.02227124067000541      -0.02690525626034592     1.1140963886904747       0                        0                        0
1.5499999999999998        -2                       0.5658176803098173       0.061812741455438865     0.021490867525434804     -0.025131462650672013    1.075025900761414        0                        0                        0
1.58                      -2                       0.5600541253097575       0.06201347321052631      0.02076128580792512      -0.02351774661808191     1.0385016724375153       0                        0                        0
1.6099999999999999        -2                       0.5545455264555615       0.06205864567533651      0.020079381836081666     -0.021953424624404704    1.0043802275103066       0                        0                        0
1.6399999999999997        -2                       0.5492839517889249       0.06196146720500431      0.019442360856868523     -0.020524568762674094    0.9724765531036973       0                        0                        0
1.67                      -2                       0.5442614942275626       0.061733471394595583     0.01884740898522721      -0.01914912375873028     0.9427206522635081       0                        0                        0
1.6999999999999997        -2                       0.5394703008144932       0.06138645596259068      0.01829199770025014      -0.017887709715971124    0.9148942875168893       0                        0                        0
1.73                      -2                       0.5349025687518538       0.06093058169696711      0.01777361688866504      -0.016680759480962842    0.8889792772523201       0                        0                        0
1.7599999999999998        -2                       0.5305506095210777       0.060376355383633735     0.017289998388689953     -0.01556937947849065     0.8647421772758286       0                        0                        0
1.79                      -2                       0.5264068013094511       0.05973268663596628      0.016838925121065433     -0.01451156417618931     0.8422008258286968       0                        0                        0
1.8199999999999998        -2                       0.5224636840329587       0.059008905370527845     0.016418374584951375     -0.013533553730928127    0.8211184959720434       0                        0                        0
1.85                      -2                       0.5187138742679166       0.058212785954063234     0.016026403296351042     -0.012606993065125598    0.8015376234238724       0                        0                        0
1.88                      -2                       0.5151501870831523       0.05735258889284273      0.0156612148188932       -0.011746859328933983    0.7832257892346406       0                        0                        0
1.9099999999999997        -2                       0.5117655192635593       0.05643506251812004      0.015321115335519138     -0.010935366553667912    0.766241837923789        0                        0                        0
1.94                      -2                       0.5085529938767146       0.05546749830724053      0.015004512696028956     -0.01017900309777824     0.7503622188370769       0                        0                        0
1.9699999999999998        -2                       0.505505817191955        0.05445572053509949      0.014709937175371808     -0.00946813767104406     0.7356563713288585       0                        0                        0
2                         -2                       0.5026174420257934       0.05340614481451124      0.014435978758639528     -0.008802894855884322    0.7219120932046968       0                        0                        0
-1                        -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.97                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.94                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.91                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.88                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.85                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.8200000000000001       -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.79                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.76                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.73                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.7                      -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.67                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.64                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.61                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.5800000000000001       -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.55                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.52                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.49                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.45999999999999996      -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.43000000000000005      -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.4                      -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.37                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.3400000000000001       -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.31000000000000005      -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.28                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.25                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.21999999999999997      -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.19000000000000006      -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.16000000000000003      -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.13                     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.10000000000000009      -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.07000000000000006      -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.040000000000000036     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.010000000000000009     -1.97                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.020000000000000018      -1.97                    1.0769030331428633       -0.6153908780788415      0.09975255174944068      0.39456379386842394      1.2987031963160607       0                        0                        0
0.050000000000000044      -1.97                    1.0747540670471107       -0.5869874219495262      0.1115906009877942       0.39264799028867015      1.4368211675204858       0                        0                        0
0.08000000000000007       -1.97                    1.071450952049402        -0.5581447123004505      0.12325512596439332      0.38611857233454167      1.5981417368829332       0                        0                        0
0.10999999999999988       -1.97                    1.0670243105845973       -0.5290505777963741      0.13454221462123603      0.36745811411327134      1.7611114846128086       0                        0                        0
0.1399999999999999        -1.97                    1.0615194739494513       -0.4998866185689586      0.14527684409041866      0.35016356495655554      1.9207021985742059       0                        0                        0
0.16999999999999993       -1.97                    1.054985749132798        -0.47081847935048615     0.15530852159350508      0.320139487960448        2.078837035319682        0                        0                        0
0.19999999999999996       -1.97                    1.0474823195557539       -0.4420020220492793      0.1644708866448242       0.29211566546273504      2.230077800971215        0                        0                        0
0.22999999999999998       -1.97                    1.0390720484308484       -0.4135747974130819      0.17267643665880472      0.2559446262549162       2.375466244144554        0                        0                        0
0.26                      -1.97                    1.0298237589406734       -0.38566401946811335     0.1798176978243672       0.22074567310566942      2.511350008328134        0                        0                        0
0.29000000000000004       -1.97                    1.0198088381443542       -0.35837751626414127     0.18585973118475066      0.1824266307456448       2.6373496459823342       0                        0                        0
0.31999999999999984       -1.97                    1.0091008419158367       -0.3318128180270222      0.19075629509858968      0.1436946057252089       2.7520142043094595       0                        0                        0
0.34999999999999987       -1.97                    0.9977750154720723       -0.3060484948129254      0.19451636769126845      0.10665659462814274      2.8533518714244317       0                        0                        0
0.3799999999999999        -1.97                    0.9859052938129235       -0.28115347360730364     0.1971499199122506       0.06769919783979524      2.9424663416757584       0                        0                        0
0.4099999999999999        -1.97                    0.9735666347083212       -0.25717933819809613     0.19869696924217684      0.03449396973540821      3.0157069676154142       0                        0                        0
0.43999999999999995       -1.97                    0.9608299036307679       -0.2341690684401339      0.1992132094878578       5.138785800724649E-4     3.075121787360975        0                        0                        0
