% Model:              C2DNSEps002PeEps.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 16:15
% Dimension:          2
% Nodes:              4001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, , , Gradient of c, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)                -u*u2+0.02*u2x
0.554                     -0.5                     0.020727227659871603     -5.962406712878903E-5    0.4551076763334204       0.3899512522730124       2.1119970214510394E-4    -0.0016340953716577162
0.5549999999999999        -0.5                     0.020956648467105904     -5.96865478732128E-5     0.4554971617501306       0.389019581147579        2.0934476259005025E-4    -0.0017653022736103842
0.556                     -0.5                     0.02118656260801324      -5.9753502605364176E-5   0.4558857154957155       0.3880879100221441       2.0748982302566622E-4    -0.0018968930530060052
0.5569999999999999        -0.5                     0.021416970082593505     -5.9824931325243476E-5   0.45627333757017496      0.38715623889671147      2.0563488347421282E-4    -0.002028867642291295
0.558                     -0.5                     0.021647870890846792     -5.990083403285053E-5    0.4566600279735089       0.3862245677712801       2.0377994391596307E-4    -0.0021612259711554036
0.5589999999999999        -0.5                     0.021879265032773012     -5.998121072818543E-5    0.45704578670571744      0.38529289664584454      2.019250043578283E-4     -0.0022939679665297443
0.56                      -0.5                     0.022111152508372263     -6.006606141124829E-5    0.4574306137668007       0.38436122552041435      2.0007006479949154E-4    -0.0024270935525877732
0.5609999999999999        -0.5                     0.02234353331764444      -6.015538608203889E-5    0.4578145091567584       0.3834295543949861       1.9821512523727298E-4    -0.002560602650745346
0.562                     -0.5                     0.022576399191332672     -6.0243781391931607E-5   0.45819747748096007      0.3825029490768387       2.1972395267236158E-4    -0.002694390178535043
0.563                     -0.5                     0.02280976767753334      -6.032971002370148E-5    0.4585795148078943       0.38157170479153385      2.1998770365760556E-4    -0.0028286580986133522
0.5640000000000001        -0.5                     0.02304363950595982      -6.041329399860538E-5    0.4589606208905431       0.38064046050622713      2.2025145464683895E-4    -0.0029633138851086257
0.565                     -0.5                     0.023278014676612002     -6.049453331664373E-5    0.4593407957289066       0.3797092162209276       2.2051520562866913E-4    -0.0030983574601255717
0.5660000000000001        -0.5                     0.023512893189490004     -6.057342797781668E-5    0.45972003932298505      0.3787779719356231       2.2077895662145523E-4    -0.003233788742957029
0.567                     -0.5                     0.02374827504459371      -6.0649977982123746E-5   0.46009835167277796      0.3778467276503196       2.2104270759987167E-4    -0.00336960765008294
0.5680000000000001        -0.5                     0.02398416024192323      -6.072418332956497E-5    0.46047573277828563      0.3769154833650129       2.2130645859074247E-4    -0.0035058140951711655
0.569                     -0.5                     0.024220548781478453     -6.07960440201406E-5     0.46085218263950795      0.37598423907970896      2.2157020957790173E-4    -0.0036424079890768407
0.5700000000000001        -0.5                     0.024457440663259496     -6.0865560053850614E-5   0.46122770125644513      0.37505299479440757      2.2183396056180604E-4    -0.003779389239842932
0.571                     -0.5                     0.02469483588726624      -6.0932731430695056E-5   0.4616022886290968       0.37412175050910634      2.2209771154910426E-4    -0.003916757752699923
0.5720000000000001        -0.5                     0.024932734453498796     -6.099755815067375E-5    0.4619759447574633       0.37319050622380356      2.2236146253805977E-4    -0.004054513430065991
0.573                     -0.5                     0.025171136361957065     -6.106004021378646E-5    0.46234866964154436      0.3722592619384948       2.226252135164762E-4     -0.004192656171546856
0.5740000000000001        -0.5                     0.02541004161264114      -6.112017762003401E-5    0.46272046328134026      0.37132801765319023      2.2288896450720807E-4    -0.004331185873935638
0.575                     -0.5                     0.025649450205550928     -6.117797036941564E-5    0.46309132567685074      0.37039677336788146      2.2315271548740086E-4    -0.004470102431213322
0.5760000000000001        -0.5                     0.025889362140686527     -6.123341846193158E-5    0.463461256828076        0.3694655290825769       2.2341646647485786E-4    -0.004609405734548248
0.577                     -0.5                     0.02612961809290755      -6.163077713153372E-5    0.4638302833136153       0.36859341366729553      2.3926269362380367E-4    -0.004747839889563967
0.5780000000000001        -0.5                     0.026370264196375028     -6.208520972769119E-5    0.464198442521087        0.36772500127600555      2.5574112578443157E-4    -0.004886535543306761
0.579                     -0.5                     0.026611347255996527     -6.246817641966749E-5    0.46456573331616735      0.3668565888847346       2.722195579496573E-4     -0.005025588274818513
0.5800000000000001        -0.5                     0.026852867271772152     -6.277967720746506E-5    0.4649321556988564       0.36598817649343596      2.8869799011030915E-4    -0.005164997937491576
0.581                     -0.5                     0.027095058882487862     -6.282156947683345E-5    0.46529770798630116      0.36513159670639356      2.9800322044713437E-4    -0.005304636861647602
0.5820000000000001        -0.5                     0.027337674565384867     -6.286310893431091E-5    0.46566241907112116      0.36429057293351674      2.95244305906936E-4      -0.005444316211225843
0.583                     -0.5                     0.02758071147147248      -6.290705331270726E-5    0.4660262891321682       0.36344954916064315      2.9248539137050576E-4    -0.005584345635462479
0.5840000000000001        -0.5                     0.02782416960075081      -6.295340261202321E-5    0.46638931816944235      0.36260852538778127      2.8972647682181003E-4    -0.00572472498096947
0.585                     -0.5                     0.028068048953219762     -6.300215683225776E-5    0.46675150618294375      0.3617675016149077       2.869675622853798E-4     -0.0058654540922337675
0.5860000000000001        -0.5                     0.028312349528879423     -6.305331597341149E-5    0.4671128531726722       0.3609264778420349       2.8420864774886224E-4    -0.00600653281161613
0.587                     -0.5                     0.028557071327729704     -6.310688003548374E-5    0.4674733591386278       0.3600854540691583       2.8144973320647104E-4    -0.006147960979352033
0.5880000000000001        -0.5                     0.0288022143497707       -6.316284901847559E-5    0.46783302408081057      0.3592444302962924       2.786908186628481E-4     -0.006289738433551096
0.589                     -0.5                     0.02904777859500231      -6.322122292238624E-5    0.46819184799922037      0.3584034065234229       2.7593190412223323E-4    -0.006431865010197871
0.5900000000000001        -0.5                     0.029293764063424647     -6.328200174721589E-5    0.46854983089385743      0.357562382750543        2.73172989582163E-4      -0.006574340543151317
0.591                     -0.5                     0.02954017075503759      -6.33451854929644E-5     0.4689069727647215       0.35672135897766943      2.7041407504408457E-4    -0.006717164864144244
0.5920000000000001        -0.5                     0.02978699866984125      -6.341077415963206E-5    0.4692632736118128       0.35588033520479895      2.6765516049881335E-4    -0.00686033780278444
0.593                     -0.5                     0.030034247807835524     -6.347876774721879E-5    0.46961873343513105      0.35503931143193074      2.6489624595800633E-4    -0.007003859186553966
0.5940000000000001        -0.5                     0.03028191816902052      -6.354916625572472E-5    0.4699733522346767       0.35419828765905625      2.621373314198406E-4     -0.007147728840809611
0.595                     -0.5                     0.03053000975339613      -6.36219696851493E-5     0.47032713001044923      0.35335726388618804      2.5937841688258623E-4    -0.007291946588782064
0.5960000000000001        -0.5                     0.030778522560962453     -6.369717803549323E-5    0.47068006676244906      0.35251624011331895      2.56619502337283E-4      -0.007436512251576973
0.597                     -0.5                     0.031027456591719394     -6.377479130675581E-5    0.4710321624906758       0.35167521634043575      2.5386058779692004E-4    -0.007581425648174446
0.5980000000000001        -0.5                     0.031276811845667045     -6.385480949893777E-5    0.4713834171951298       0.35083419256756926      2.5110167326227497E-4    -0.00772668659542826
0.599                     -0.5                     0.03152658832280532      -6.39372326120385E-5     0.47173383087581094      0.34999316879470044      2.4834275872023174E-4    -0.007872294908067552
0.6000000000000001        -0.5                     0.03177678602313431      -6.402206064605834E-5    0.4720834035327192       0.3491521450218231       2.4558384417838514E-4    -0.008018250398695723
0.601                     -0.5                     0.03202740494665392      -6.41092936009971E-5     0.47243213516585464      0.3483111212489534       2.4282492964155999E-4    -0.008164552877790096
0.6020000000000001        -0.5                     0.03227844509336424      -6.419893147685492E-5    0.4727800257752171       0.34747009747608454      2.400660150920374E-4     -0.008311202153702986
0.603                     -0.5                     0.032529906463265174     -6.429097427363166E-5    0.4731270753608068       0.3466290737032096       2.373071005598586E-4     -0.008458198032661065
0.6040000000000001        -0.5                     0.032781789056356835     -6.438542199132756E-5    0.47347328392262367      0.3457880499303358       2.3454818601842514E-4    -0.00860554031876528
0.605                     -0.5                     0.033034092872639094     -6.44822746299424E-5     0.4738186514606674       0.3449470261574666       2.317892714808228E-4     -0.008753228813990967
0.6060000000000001        -0.5                     0.03328681791211209      -6.45815321894765E-5     0.47416317797493845      0.3441060023845973       2.2903035692858816E-4    -0.008901263318188229
0.607                     -0.5                     0.033539964174775685     -6.468319466992966E-5    0.47450686346543675      0.343264978611722        2.2627144239625085E-4    -0.009049643629081486
0.6080000000000001        -0.5                     0.033793531660630004     -6.478726207130133E-5    0.4748497079321619       0.34242395483884047      2.2351252785580058E-4    -0.009198369542269613
0.609                     -0.5                     0.03404752036967494      -6.489373439359213E-5    0.4751917113751143       0.34158293106597437      2.2075361331556575E-4    -0.009347440851225412
0.6100000000000001        -0.5                     0.03430193030191059      -6.500261163680252E-5    0.47553287379429393      0.3407419072930874       2.179946987719428E-4     -0.009496857347297367
0.611                     -0.5                     0.03455665600372553      -6.539640765720627E-5    0.4758732835204464       0.3400220170861541       2.5221885925392427E-4    -0.009644149018256335
0.6120000000000001        -0.5                     0.034811744306632704     -6.57516250570831E-5     0.4762129134082922       0.3392377586052517       2.6532316565553175E-4    -0.009793047004981053
0.613                     -0.5                     0.03506720098535652      -6.604596001631964E-5    0.47655175903765695      0.33845350012434333      2.7842747208287196E-4    -0.009942266311611839
0.6140000000000001        -0.5                     0.03532302603989709      -6.62794125349154E-5     0.4768898204085409       0.33766924164344625      2.915317784770343E-4     -0.010091806711583814
0.615                     -0.5                     0.03557921947025431      -6.645198261287047E-5    0.47722709752094383      0.3368849831625503       3.046360848976088E-4     -0.01024166797659911
0.6160000000000001        -0.5                     0.03583584049748205      -6.653374631998763E-5    0.4775635803329747       0.3360829337259104       3.3440357244908986E-4    -0.010392233617700726
0.617                     -0.5                     0.03609289529297467      -6.656103592323944E-5    0.47789928425766354      0.3353249156519832       3.2963779863714E-4       -0.010542270514259726
0.6180000000000001        -0.5                     0.03635029958547264      -6.659220347293627E-5    0.47823423016427863      0.3345668975780806       3.2487202483636113E-4    -0.01069261958693779
0.619                     -0.5                     0.03660805337497582      -6.662724896907871E-5    0.47856841805281963      0.3338088795041587       3.201062510297404E-4     -0.010843280601572188
0.6200000000000001        -0.5                     0.036866156661484364     -6.666617241166935E-5    0.478901847923287        0.3330508614302429       3.1534047722183323E-4    -0.010994253322409402
0.621                     -0.5                     0.037124609444998125     -6.670897380070644E-5    0.47923451977568016      0.332292843356329        3.105747034098606E-4     -0.011145537512106774
0.6220000000000001        -0.5                     0.037383411725517235     -6.675565313618893E-5    0.4795664336099996       0.3315348252824101       3.0580892959841216E-4    -0.011297132931732339
0.623                     -0.5                     0.037642563503041564     -6.680621041811893E-5    0.47989758942624505      0.3307768072084948       3.010431557995744E-4     -0.011449039340764102
0.6240000000000001        -0.5                     0.03790206477757124      -6.686064564649602E-5    0.4802279872244165       0.3300187891345827       2.962773819772458E-4     -0.011601256497090838
0.625                     -0.5                     0.03816191554910614      -6.691895882131846E-5    0.4805576270045142       0.3292607710606643       2.915116081760366E-4     -0.011753784157011832
0.6260000000000001        -0.5                     0.03842211581764639      -6.69811499425878E-5     0.480886508766538        0.3285027529867483       2.8674583437157686E-4    -0.011906622075236583
0.627                     -0.5                     0.03868266558319187      -6.704721901030503E-5    0.48121463251048774      0.3277447349128326       2.819800605583062E-4     -0.012059770004885114
0.6280000000000001        -0.5                     0.038943564845742684     -6.711716602446612E-5    0.4815419982363637       0.32698671683891767      2.7721428675039905E-4    -0.012213227697487984
0.629                     -0.5                     0.03920481360529872      -6.719099098507524E-5    0.48186860594416553      0.32622869876499844      2.72448512948242E-4      -0.012366994902986182
0.6300000000000001        -0.5                     0.03946641186186012      -6.726869389213117E-5    0.4821944556338937       0.3254706806910826       2.6768273914033486E-4    -0.012521071369731032
0.631                     -0.5                     0.03972835961542672      -6.735027474563328E-5    0.4825195473055477       0.3247126626171678       2.6291696532663154E-4    -0.012675456844484349
0.6320000000000001        -0.5                     0.03999065686599867      -6.743573354558123E-5    0.48284388095912784      0.323954644543251        2.5815119152403066E-4    -0.012830151072418569
0.633                     -0.5                     0.04025330361357587      -6.752507029197739E-5    0.4831674565946343       0.32319662646933633      2.5338541771558794E-4    -0.012985153797116327
0.6340000000000001        -0.5                     0.04051629985815839      -6.76182849848189E-5     0.4834902742120666       0.32243860839541955      2.4861964390415086E-4    -0.013140464760570923
0.635                     -0.5                     0.04077964559974615      -6.771537762410752E-5    0.483812333811425        0.3216805903215083       2.4385387009042472E-4    -0.013296083703185827
0.6360000000000001        -0.5                     0.04104334083833924      -6.781634820984185E-5    0.4841336353927096       0.3209225722475897       2.3908809628791507E-4    -0.013452010363775448
0.637                     -0.5                     0.04130738557393757      -6.792119674202461E-5    0.48445417895592024      0.3201645541736733       2.3432232248648654E-4    -0.013608244479564085
0.6380000000000001        -0.5                     0.04157177980654124      -6.80299232206518E-5     0.48477396450105703      0.3194065360997583       2.2955654867687147E-4    -0.013764785786186817
0.639                     -0.5                     0.04183652353615013      -6.814252764572602E-5    0.4850929920281198       0.31864851802584526      2.2479077487025072E-4    -0.013921634017689016
0.6400000000000001        -0.5                     0.042101616762764374     -6.825901001724715E-5    0.4854112615371087       0.31789049995192675      2.2002500106054442E-4    -0.0140787889065268
0.641                     -0.5                     0.042367059486383835     -6.837937033521494E-5    0.48572877302802353      0.3171324818780102       2.1525922724326555E-4    -0.0142362501835663
0.6420000000000001        -0.5                     0.042632851707008645     -6.850360859962888E-5    0.4860455265008647       0.3163744638040952       2.1049345343365048E-4    -0.014394017578084402
0.643                     -0.5                     0.042898972628635415     -6.871945447519553E-5    0.4863615858034971       0.3157206393495042       2.5204813882138966E-4    -0.014549999570013853
0.6440000000000001        -0.5                     0.043165402907825765     -6.893107196036808E-5    0.4866769469961426       0.3150017459414791       2.6226394051056536E-4    -0.014707571584209479
0.645                     -0.5                     0.04343214576631539      -6.909435158858915E-5    0.48699158929538         0.3142828525334561       2.724797422021132E-4     -0.01486543264257742
0.6460000000000001        -0.5                     0.04369920120410441      -6.920929335986093E-5    0.4873055127012095       0.3135639591254248       2.826955438985768E-4     -0.015023582464890915
0.647                     -0.5                     0.04396656922119272      -6.92758972741841E-5     0.4876187172136309       0.3128450657173955       2.9291134558265426E-4    -0.015182020769574391
0.6480000000000001        -0.5                     0.04423424981758043      -6.929416333155319E-5    0.48793120283264435      0.3121261723093838       3.031271472789354E-4     -0.015340747273704023
0.649                     -0.5                     0.04450224299326741      -6.926409153197293E-5    0.4882429695582496       0.3114072789013554       3.1334294897030076E-4    -0.015499761693008577
0.6500000000000001        -0.5                     0.04477055227857826      -6.933447740629504E-5    0.4885539805621532       0.3106688660360215       3.3861593766864115E-4    -0.015659454206944957
0.651                     -0.5                     0.04503914641711997      -6.940963378065393E-5    0.4888643082792531       0.3099865681640301       3.341830367123876E-4     -0.01581829979541275
0.6520000000000001        -0.5                     0.04530802509668598      -6.948732643758454E-5    0.4891739536984812       0.30930427029203644      3.2975013575021166E-4    -0.015977420364975164
0.653                     -0.5                     0.04557718831727615      -6.956755537708505E-5    0.48948291681983724      0.30862197242005657      3.2531723477974723E-4    -0.01613681562958621
0.6540000000000001        -0.5                     0.045846636078890585     -6.96503205991553E-5     0.4897911976433212       0.3079396745480735       3.2088433382112185E-4    -0.016296485302035847
0.655                     -0.5                     0.046116368381529195     -6.973562210379755E-5    0.49009879616893326      0.3072573766760861       3.164514328539892E-4     -0.01645642909394879
0.6560000000000001        -0.5                     0.04638638522519209      -6.982345989101078E-5    0.4904057123966735       0.306575078804094        3.120185318979238E-4     -0.016616646715784975
0.657                     -0.5                     0.046656686609879136     -6.991383396079278E-5    0.4907119463265415       0.3058927809321117       3.075856309336531E-4     -0.016777137876839047
0.6580000000000001        -0.5                     0.046927272535590474     -7.00067443131469E-5     0.4910174979585377       0.30521048306012155      3.031527299713941E-4     -0.016937902285241606
0.659                     -0.5                     0.047198143002325964     -7.01021909480711E-5     0.4913223672926618       0.3045281851881359       2.9871982900448124E-4    -0.017098939647957657
0.6600000000000001        -0.5                     0.04746929801008574      -7.020017386556535E-5    0.491626554328914        0.3038458873161476       2.942869280423054E-4     -0.01726024967078787
0.661                     -0.5                     0.04774073755886968      -7.030069306563052E-5    0.4919300590672941       0.3031635894441633       2.898540270820571E-4     -0.01742183205836768
0.6620000000000001        -0.5                     0.048012461648677895     -7.040374854826632E-5    0.4922328815078023       0.30248129157217674      2.8542112612076504E-4    -0.017583686514168036
0.663                     -0.5                     0.048284470279510265     -7.0509340313473E-5      0.4925350216504385       0.30179899370019064      2.80988225155621E-4      -0.017745812740494728
0.6640000000000001        -0.5                     0.048556763451366926     -7.061746836124979E-5    0.49283647949520265      0.30111669582820233      2.7655532419878283E-4    -0.017908210438488954
0.665                     -0.5                     0.04882934116424774      -7.072813269159777E-5    0.4931372550420948       0.30043439795621624      2.721224232336388E-4     -0.018070879308126772
0.6659999999999999        -0.5                     0.04910220341815278      -7.084133330451542E-5    0.493437348291115        0.2997521000842301       2.676895222631874E-4     -0.018233819048219628
0.667                     -0.5                     0.049375350213082106     -7.095707020000407E-5    0.4937367592422632       0.2990698022122383       2.632566213116566E-4     -0.018397029356414185
0.6679999999999999        -0.5                     0.04964878154903559      -7.10753433780628E-5     0.49403548789553947      0.29838750434025924      2.5882372033409975E-4    -0.01856050992919167
0.669                     -0.5                     0.04992249742601335      -7.119615283869233E-5    0.49433353425094373      0.29770520646827087      2.54390819386139E-4      -0.018724260461869403
0.6699999999999999        -0.5                     0.05019649784401529      -7.131949858189334E-5    0.49463089830847606      0.29702290859628483      2.49957918419223E-4      -0.018888280648599064
0.671                     -0.5                     0.0504707828030415       -7.144538060766365E-5    0.49492758006813636      0.29634061072429646      2.455250174641568E-4     -0.019052570182367914
0.6719999999999999        -0.5                     0.05074535230309187      -7.157379891600551E-5    0.4952235795299247       0.2956583128523139       2.410921164883677E-4     -0.019217128754997988
0.673                     -0.5                     0.05102020634416653      -7.170475350691828E-5    0.495518896693841        0.29497601498032916      2.3665921554217464E-4    -0.01938195605714692
0.6739999999999999        -0.5                     0.05129534492626534      -7.183824438040048E-5    0.49581353155988533      0.294293717108343        2.3222631458060504E-4    -0.019547051778307206
0.675                     -0.5                     0.051570768049388434     -7.197427153645441E-5    0.4961074841280577       0.2936114192363547       2.2779341360597288E-4    -0.019712415606806623
0.6759999999999999        -0.5                     0.051846475713535685     -7.211283497507723E-5    0.49640075439835796      0.2929291213643615       2.2336051264440328E-4    -0.019878047229808026
0.677                     -0.5                     0.05212246791870723      -7.225393469627222E-5    0.4966933423707864       0.2922468234923732       2.1892761168399938E-4    -0.020043946333309314
0.6779999999999999        -0.5                     0.05239874466490292      -7.23975707000362E-5     0.4969852480453427       0.2915645256203871       2.1449471071887703E-4    -0.020210112602143615
0.679                     -0.5                     0.052675305952122914     -7.254374298637273E-5    0.49727647142202724      0.2908822277484059       2.1006180975490304E-4    -0.020376545719979273
0.6799999999999999        -0.5                     0.052952045123888215     -7.255919926948157E-5    0.49756707387031335      0.29024094739791007      3.105480006012502E-4     -0.020542375199783653
0.681                     -0.5                     0.053229055927719246     -7.276862942776053E-5    0.4978569989551911       0.2896017253087452       3.3992511068478863E-4    -0.020708423535217423
0.6819999999999999        -0.5                     0.05350636139020535      -7.281384125271363E-5    0.49814629300343455      0.28898637117830944      3.3699738369244225E-4    -0.020874268155066704
0.683                     -0.5                     0.053783892687543404     -7.286241239467209E-5    0.49843497169754764      0.28837101704788765      3.340696566954755E-4     -0.02104035268854188
0.6839999999999999        -0.5                     0.054061649819733326     -7.291434285363722E-5    0.49872303503753024      0.2877556629174564       3.3114192971012515E-4    -0.021206676818884423
0.685                     -0.5                     0.054339632786775165     -7.296963262960793E-5    0.49901048302338247      0.2871403087870195       3.28214202734584E-4      -0.021373240228501515
0.6859999999999999        -0.5                     0.054617841588668836     -7.302828172258408E-5    0.49929731565510427      0.2865249546565874       3.2528647575275906E-4    -0.021540042598966316
0.687                     -0.5                     0.05489627622541448      -7.309029013256766E-5    0.4995835329326958       0.2859096005261576       3.2235874877451236E-4    -0.021707083611018568
0.688                     -0.5                     0.05517493669701195      -7.315565785955637E-5    0.49986913485615675      0.2852942463957308       3.1943102178916207E-4    -0.021874362944563963
0.6890000000000001        -0.5                     0.055453823003461356     -7.322438490355063E-5    0.5001541214254872       0.2846788922652948       3.165032947967045E-4     -0.02204188027867479
0.69                      -0.5                     0.05573293514476261      -7.329647126455239E-5    0.5004384926406873       0.2840635381348693       3.1357556781406656E-4    -0.0222096352915888
0.6910000000000001        -0.5                     0.056012273120915806     -7.337191694255768E-5    0.5007222485017568       0.2834481840044415       3.1064784081868486E-4    -0.02237762766071065
0.692                     -0.5                     0.05629183693192085      -7.345072193757172E-5    0.5010053890086962       0.2828328298740054       3.077201138366063E-4     -0.02254585706261099
0.6930000000000001        -0.5                     0.056571626577777825     -7.353288624959037E-5    0.5012879141615049       0.28221747574357586      3.047923868485546E-4     -0.022714323173026282
0.694                     -0.5                     0.05685164205848666      -7.361840987861549E-5    0.5015698239601833       0.28160212161314635      3.018646598575695E-4     -0.022883025666859583
0.6950000000000001        -0.5                     0.05713188337404741      -7.370729282464592E-5    0.5018511184047312       0.28098676748271256      2.989369328766241E-4     -0.02305196421818011
0.696                     -0.5                     0.057412350524460025     -7.379953508768246E-5    0.5021317974951487       0.280371413352284        2.960092058921825E-4     -0.023221138500222976
0.6970000000000001        -0.5                     0.05769304350972457      -7.389513666772508E-5    0.5024118612314358       0.27975605922185326      2.930814789077322E-4     -0.02339054818538986
0.698                     -0.5                     0.05797396232984095      -7.399409756477414E-5    0.5026913096135924       0.27914070509142297      2.901537519205782E-4     -0.02356019294524836
0.6990000000000001        -0.5                     0.05825510698480931      -7.4096417778829E-5      0.5029701426416188       0.2785253509609923       2.872260249458432E-4     -0.023730072450532453
0.7                       -0.5                     0.05853647747462945      -7.420209730988922E-5    0.5032483603155143       0.2779099968305619       2.8429829795169315E-4    -0.023900186371142072
0.7010000000000001        -0.5                     0.05881807379930158      -7.431113615795596E-5    0.5035259626352798       0.277294642700133        2.813705709636355E-4     -0.0240705343761436
0.702                     -0.5                     0.05909989595882554      -7.44235343230294E-5     0.5038029496009148       0.27667928856970087      2.784428439765361E-4     -0.02424111613376947
0.7030000000000001        -0.5                     0.05938194395320144      -7.453929180510727E-5    0.5040793212124192       0.2760639344392702       2.7551511699738763E-4    -0.024411931311418295
0.704                     -0.5                     0.059664217782429176     -7.465840860419258E-5    0.5043550774697931       0.27544858030883806      2.725873900103156E-4     -0.024582979575654917
0.7050000000000001        -0.5                     0.059946717446508875     -7.478088472028321E-5    0.5046302183730369       0.2748332261784127       2.696596630311124E-4     -0.02475426059221026
0.706                     -0.5                     0.06022944294544039      -7.490672015337898E-5    0.50490474392215         0.27421787204797704      2.6673193604401306E-4    -0.02492577402598178
0.7070000000000001        -0.5                     0.060512394279223856     -7.503591490348278E-5    0.5051786541171328       0.2736025179175463       2.638042090488773E-4     -0.02509751954103267
0.708                     -0.5                     0.06079557144785917      -7.516846897059175E-5    0.5054519489579852       0.27298716378711774      2.608764820688834E-4     -0.0252694968005925
0.7090000000000001        -0.5                     0.061078974451346434     -7.530438235470653E-5    0.5057246284447071       0.27237180965668883      2.5794875508090777E-4    -0.02544170546705716
0.71                      -0.5                     0.06136260328968551      -7.544365505582636E-5    0.5059966925772985       0.2717564555262621       2.5502102809725176E-4    -0.025614145201988486
0.7110000000000001        -0.5                     0.061646457962876565     -7.558628707395437E-5    0.5062681413557596       0.2711411013958278       2.5209330111288354E-4    -0.025786815666114928
0.712                     -0.5                     0.061930538470919436     -7.573227840908603E-5    0.5065389747800902       0.27052574726539036      2.491655741257295E-4     -0.025959716519330663
0.7130000000000001        -0.5                     0.06221484481381427      -7.588162906122488E-5    0.5068091928502904       0.2699103931349597       2.462378471376992E-4     -0.02613284742069609
0.714                     -0.5                     0.06249935954172175      -7.605938462473213E-5    0.5070788239786661       0.26937031435401204      2.664756839201307E-4     -0.026304695448755848
0.7150000000000001        -0.5                     0.06278405109361204      -7.62521835616931E-5     0.5073479092049026       0.2688001381185875       2.7384215350316276E-4    -0.026477354291386094
0.716                     -0.5                     0.0630689318688367       -7.641907327976911E-5    0.5076164242549034       0.2682299618831735       2.8120862307853427E-4    -0.02665022643917154
0.7170000000000001        -0.5                     0.06335400186739587      -7.65600537789624E-5     0.5078843691286689       0.26765978564776144      2.8857509265355975E-4    -0.026823311557243636
0.718                     -0.5                     0.06363926108928944      -7.667512505927161E-5    0.508151743826199        0.26708960941233667      2.9594156224047757E-4    -0.026996609310086468
0.7190000000000001        -0.5                     0.06392470953451751      -7.676428712069709E-5    0.5084185483474937       0.26651943317692545      3.0330803181771704E-4    -0.02717011936153607
0.72                      -0.5                     0.06421034720307996      -7.682753996323733E-5    0.5086847826925528       0.2659492569415012       3.106745014021859E-4     -0.027343841374782074
0.7210000000000001        -0.5                     0.06449617409497693      -7.686488358689614E-5    0.5089504468613765       0.2653790807060927       3.180409709744455E-4     -0.027517775012365787
0.722                     -0.5                     0.06478219021020827      -7.687631799167016E-5    0.5092155408539648       0.26480890447067384      3.254074405496862E-4     -0.027691919936182155
0.7230000000000001        -0.5                     0.06506839554877415      -7.68618431775603E-5     0.5094800646703179       0.2642387282352471       3.3277391013496335E-4    -0.027866275807478337
0.724                     -0.5                     0.06535476013585956      -7.682230089524452E-5    0.509744017783537        0.26367113278155657      3.3941130880207925E-4    -0.028040775357301255
0.7250000000000001        -0.5                     0.06564127021485729      -7.6786526585852E-5      0.5100074111219487       0.26311554404162424      3.363007749235379E-4     -0.028215223404203158
0.726                     -0.5                     0.06592795136873185      -7.676331795492755E-5    0.5102702488716202       0.2625599553017031       3.331902410452146E-4     -0.028389873046484812
0.7270000000000001        -0.5                     0.0662148035974834       -7.675267500247171E-5    0.510532531032552        0.2620043665617816       3.3007970717028066E-4    -0.028564723941210894
0.728                     -0.5                     0.06650182690111178      -7.67545977284844E-5     0.5107942576047437       0.2614487778218605       3.269691732919573E-4     -0.02873977574487536
0.7290000000000001        -0.5                     0.06678902127961718      -7.676908613296336E-5    0.5110554285881957       0.2608931890819354       3.2385863941521967E-4    -0.02891502811340218
0.73                      -0.5                     0.0670763867329994       -7.679614021591338E-5    0.5113160439829075       0.2603376003420142       3.2074810554000494E-4    -0.02909048070214455
0.7310000000000001        -0.5                     0.06736392326125863      -7.683575997732866E-5    0.5115761037888799       0.2597820116020856       3.1763757166416236E-4    -0.02926613316588607
0.732                     -0.5                     0.06765163086439469      -7.688794541721398E-5    0.5118356080061118       0.25922642286216085      3.1452703778584584E-4    -0.02944198515883928
0.7330000000000001        -0.5                     0.06793950954240771      -7.695269653556617E-5    0.512094556634604        0.25867083412223585      3.114165039064574E-4     -0.029618036334647005
0.734                     -0.5                     0.06822755929529763      -7.703001333238713E-5    0.5123529496743563       0.2581152453823146       3.0830597003479195E-4    -0.029794286346381496
0.7350000000000001        -0.5                     0.0685157801230645       -7.711989580767544E-5    0.5126107871253687       0.25755965664238517      3.0519543615940365E-4    -0.029970734846545083
0.736                     -0.5                     0.06880417202570824      -7.722234396143277E-5    0.5128680689876411       0.25700406790246483      3.020849022775071E-4     -0.030147381487069164
0.7370000000000001        -0.5                     0.06909273500322893      -7.733735779365814E-5    0.5131247952611737       0.2564484791625397       2.9897436840332984E-4    -0.030324225919315582
0.738                     -0.5                     0.06938146905562649      -7.746493730435112E-5    0.5133809659459662       0.2558928904226126       2.958638345284384E-4     -0.030501267794075436
0.7390000000000001        -0.5                     0.06967037418290102      -7.76050824935123E-5     0.5136365810420188       0.2553373016826904       2.927533006487787E-4     -0.03067850676156961
0.74                      -0.5                     0.06995945038505243      -7.775779336114174E-5    0.5138916405493315       0.25478171294275814      2.896427667726186E-4     -0.03085594247144899
