% Model:              C1EqPe1Eps01.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 2 2021, 22:51
% Dimension:          2
% Nodes:              401
% Expressions:        8
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u3, Gradient of u3, x component, Dependent variable u5, Gradient of u5, x component, , 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u3 (1)                   u3x (1/m)                u5 (1)                   u5x (1/m)                -u*u3+u3x                -u*u5+u5x
-0.81                     0                        1.4977048774639194       8.375312663694752E-7     0.9222881637766479       -0.01797920890104521     0.922510620485305        -0.017749740193414       -1.399294690216573       -1.399398396006522
-0.8                      0                        1.4974718427650968       4.3648041542827894E-7    0.9221083860387501       -0.017976338678492534    0.9223331492908505       -0.0177444986974834      -1.398807682749089       -1.3989124194093885
-0.79                     0                        1.4972157346725112       -8.008941073592227E-7    0.9219286357751068       -0.017973744163040737    0.9221557294504306       -0.017739492599876592    -1.3982998038906933      -1.3984055605514685
-0.78                     0                        1.4969332392077366       2.2613916279141617E-7    0.9217489111398015       -0.017971182897958755    0.9219783594300686       -0.01773451147250782     -1.3977677661866659      -1.3978745635335952
-0.77                     0                        1.496623649746541        1.4537276182148405E-7    0.9215692119234927       -0.017968663322690624    0.9218010391844352       -0.017729529994820033    -1.3972109407656719      -1.3973187655991839
-0.76                     0                        1.4962836581128733       -2.944765481214078E-7    0.9213895366395157       -0.017966363899587053    0.9216237676936619       -0.017724738127394935    -1.396626470329487       -1.3967353206558364
-0.75                     0                        1.4959126545497645       1.8529730331954867E-7    0.9212098849997477       -0.017964034395068672    0.9214465447828364       -0.01771990706354867     -1.3960135588625244      -1.39612345389535
-0.74                     0                        1.4955060787488372       -2.2200394347219846E-7   0.9210302546502145       -0.017962040151532785    0.9212693684708289       -0.017715359005510856    -1.395368384692518       -1.3954792997187377
-0.73                     0                        1.4950621242694395       -2.3770433131105525E-7   0.920850644872208        -0.017959915449790302    0.9210922382981782       -0.017710675524646106    -1.394688836707317       -1.3948007939628133
-0.72                     0                        1.4945778843408128       1.2211058601706298E-7    0.92067105447729         -0.017958191238730374    0.9209151533644161       -0.01770633612775122     -1.3939727880132238      -1.3940857577005354
-0.71                     0                        1.4940486933013382       -1.8840902028701385E-7   0.9204914811811711       -0.017956433718170392    0.9207381117153626       -0.01770195880529529     -1.3932155283719123      -1.3933295314863743
-0.7                      0                        1.4934727673061134       7.247475668560712E-7     0.920311924076009        -0.017954964360277877    0.9205611126676748       -0.017697817661381385    -1.3924157603948888      -1.3925307700715686
-0.69                     0                        1.492846548514809        2.793113522543546E-7     0.9201323820954487       -0.017953431751777122    0.9203841555841039       -0.01769359905282301     -1.3915698825396772      -1.3916859090242697
-0.6799999999999999       0                        1.4921660365059863       3.027785983050254E-7     0.9199528536205979       -0.017952331987747674    0.920207239061149        -0.017689766312637894    -1.3906747353471671      -1.390791754986629
-0.6699999999999999       0                        1.4914244375521708       -9.499008001428406E-7    0.9197733351293612       -0.017951411305529456    0.9200303599439669       -0.01768609984687945     -1.3897238403263212      -1.3898418619572315
