% Model:              C1noStruct.mph
% Version:            COMSOL 5.6.0.280
% Date:               Apr 15 2021, 09:31
% Dimension:          2
% Nodes:              1001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, Concentration, Gradient of c, x component, Gradient of c, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  c (mol/m^3)              cx (mol/m^4)             cy (mol/m^4)             -u*c+cx
0                         -0.406                   0.5108333201366203       1.054196030047986E-16    0.9058068715722003       -0.017626933397919427    0.008569822758124603     -0.48034326500571173
0                         -0.405                   0.5156978852419558       1.1339446618495663E-16   0.9058154365533889       -0.01762710741097059     0.008560139619355334     -0.48475421246107225
0                         -0.404                   0.5205504538858733       1.0947851001585054E-16   0.9058239918514389       -0.01762728131609219     0.008550456480488404     -0.48915437141507234
0                         -0.403                   0.5253910260683713       9.367173449748007E-17    0.90583253746635         -0.017627455114846716    0.008540773341594761     -0.4935437414204087
0                         -0.402                   0.53021960178945         6.597413962984777E-17    0.905841073398122        -0.017627628805462002    0.008531090202748415     -0.49792232202714226
0                         -0.401                   0.5350361810491103       2.638572541294864E-17    0.9058495996467554       -0.017627802388430588    0.008521407063895176     -0.502290112788296
0                         -0.4                     0.5398407638473516       -2.509350815321293E-17   0.90585811621225         -0.017627975864821788    0.008511723925009589     -0.5066471132581658
0                         -0.399                   0.544633350184174        -1.621475304970193E-17   0.9058666228088309       -0.01762814906138686     0.008501472799463011     -0.510993322661784
0                         -0.398                   0.5494139400595778       -2.0579132090966082E-17  0.905875119157849        -0.01762832212753397     0.008491225236450578     -0.5153287405459873
0                         -0.397                   0.5541825334735629       -3.8186645277370894E-17  0.9058836052593038       -0.017628495057631303    0.008480977673353799     -0.5196533664523973
0                         -0.396                   0.558939130426129        -6.903729260891422E-17   0.9058920811131955       -0.01762866785252925     0.008470730110263986     -0.5239671999298551
0                         -0.395                   0.5636837309172762       -1.1313107408559635E-16  0.9059005467195244       -0.01762884051171066     0.008460482547213447     -0.5282702405265725
0                         -0.394                   0.5684163349470049       -1.7046798970742071E-16  0.9059090020782901       -0.017629013035212665    0.008450234984112558     -0.5325624877920531
0                         -0.393                   0.5731369425153148       -1.6699349249519785E-16  0.9059174471573324       -0.017629185395291472    0.008439798414417535     -0.5368439412303242
0                         -0.392                   0.5778455536222052       -4.331167129148309E-17   0.905925881554387        -0.017629357555953844    0.008428995694623307     -0.5411146001234329
0                         -0.391                   0.582542168267677        4.513906202952065E-17    0.9059343051487215       -0.017629529560132737    0.008418192974769022     -0.5453744639895404
0                         -0.39                    0.5872267864517298       9.835870746781262E-17    0.9059427179403364       -0.017629701407527495    0.008407390254942262     -0.5496235323729771
