% Model:              C1fullScalePeEpsMin1.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 11:01
% Dimension:          2
% Nodes:              10201
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u2, Gradient of u2, x component, Gradient of u2, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)                -u*u2+u2x
0.030000000000000027      -0.5                     -1.6265195012694813E-15  -3.522735543122568E-19   0.3621346824212112       -0.2910209141656075      0.03621363861523682      -0.2910209141656069
0.040000000000000036      -0.5                     1.020993259293964E-15    2.214639461952198E-19    0.36059940416801145      -0.03871336853429873     0.03606019254834169      -0.038713368534299096
0.050000000000000044      -0.5                     6.173543833191902E-16    8.887066240513569E-20    0.3609768550810232       0.09871153590111975      0.03609794611750069      0.09871153590111953
0.06000000000000005       -0.5                     9.815550896343835E-16    6.825931857153278E-20    0.3623314336852606       0.16308410398612191      0.036233424148117775     0.16308410398612155
0.07000000000000006       -0.5                     -8.777044284241216E-16   -2.828624738412206E-20   0.36410282005317945      0.1863232156163856       0.03641053049738551      0.18632321561638593
0.07999999999999996       -0.5                     -2.419323728307408E-16   -5.465081498791589E-21   0.36598823677559716      0.18837523109138377      0.03659898972257019      0.18837523109138385
0.08999999999999997       -0.5                     5.324119795990624E-16    -1.5168031177105062E-20  0.36783787024841924      0.18051376386023618      0.03678389413543         0.180513763860236
0.09999999999999998       -0.5                     3.915742683626341E-16    -1.3182822333676302E-20  0.36958562396894945      0.16869079478316112      0.036958625243616636     0.16869079478316099
0.10999999999999999       -0.5                     2.3418712480206074E-16   -4.913454684918117E-21   0.3712085657963627       0.1558826452956211       0.0371208895394041       0.15588264529562101
0.12                      -0.5                     -9.032963211973879E-17   1.959773892534299E-22    0.3727046829505215       0.14347046446386158      0.03727047858782294      0.1434704644638616
0.13                      -0.5                     4.337394848625584E-16    2.662853028278733E-21    0.3740812138792891       0.13201694200068895      0.037408118044888646     0.13201694200068878
0.14                      -0.5                     3.4491432221542856E-16   3.1048879507125594E-21   0.37534877540785594      0.1216836974370059       0.0375348632315593       0.12168369743700577
0.15000000000000002       -0.5                     8.285631970197228E-17    1.0798522404540788E-21   0.3765185551406305       0.11244836469710057      0.037651834243538886     0.11244836469710054
0.16000000000000003       -0.5                     3.0935642528453233E-16   1.0883386248693933E-20   0.3776010795728699       0.10421346975378988      0.03776008156619571      0.10421346975378977
0.17000000000000004       -0.5                     5.1089961266560116E-17   9.601291900944176E-22    0.37860576237392396      0.09685989262002384      0.0378605518103378       0.09685989262002383
0.18000000000000005       -0.5                     -7.637262381822727E-17   -2.7479845391251776E-21  0.37954082373685805      0.09027037922821025      0.037954058587524035     0.09027037922821028
0.19000000000000006       -0.5                     -5.654128770709846E-17   -1.1328586031408198E-21  0.3804133649586959       0.08433951343633467      0.038041316295993596     0.0843395134363347
0.20000000000000007       -0.5                     6.1547760944869905E-18   1.8403489751235457E-22   0.3812295050549505       0.07897614241829454      0.03812293188383115      0.07897614241829454
0.20999999999999996       -0.5                     -1.0815171157796878E-16  -1.6881974496091767E-21  0.38199452170741044      0.07410310248296982      0.03819943793076868      0.07410310248296986
0.21999999999999997       -0.5                     -6.852171125077826E-16   -1.6667908435743662E-20  0.38271298564374284      0.06965572052959214      0.03827128548139883      0.0696557205295924
0.22999999999999998       -0.5                     -4.566689944606376E-16   -6.278068566535743E-21   0.3833888735515023       0.06557967153489859      0.038338877405960904     0.06557967153489877
0.24                      -0.5                     -3.171738084589034E-16   -4.75789899730497E-21    0.38402566554772016      0.061829580740266475     0.03840255733246185      0.0618295807402666
0.25                      -0.5                     1.6284844968833765E-16   1.5105501176774327E-21   0.3846264232803225       0.05836698081371359      0.038462635033671186     0.058366980813713526
0.26                      -0.5                     -5.308840363441566E-16   -6.719462681984377E-21   0.385193855854269        0.055159555826071315     0.038519378974067583     0.055159555826071516
0.27                      -0.5                     -1.3531834494601534E-16  -1.2053784473877652E-21  0.3857303722232113       0.05217950142114088      0.038573032009111746     0.05217950142114094
0.28                      -0.5                     1.5320253676271185E-17   1.7364894368983594E-22   0.3862381254979326       0.04940326988709716      0.038623807666383125     0.04940326988709715
0.29000000000000004       -0.5                     -2.905985203354357E-16   -1.700298830830705E-21   0.38671904841341015      0.04681027859722244      0.03867190117086239      0.04681027859722255
0.30000000000000004       -0.5                     7.941402382867449E-16    6.98437828056669E-21     0.3871748835871494       0.04438296598751244      0.038717484698459675     0.04438296598751214
0.31000000000000005       -0.5                     1.570105534508626E-16    1.040516435716934E-21    0.38760720807284904      0.04210581116325515      0.03876071789371967      0.04210581116325509
0.32000000000000006       -0.5                     7.367287247089432E-17    5.707466166096995E-22    0.38801745453905884      0.03996524715542656      0.038801742604320066     0.039965247155426535
0.33000000000000007       -0.5                     -4.025521490756667E-16   -2.2706153534495487E-21  0.38840692866505905      0.03794947737215466      0.03884069056066886      0.037949477372154816
0.33999999999999997       -0.5                     4.1293820627391756E-16   2.3118821240297147E-21   0.3887768243726012       0.03604791067244156      0.03887768024824773      0.036047910672441404
0.35                      -0.5                     -4.506732826389914E-16   -1.9665219868477117E-21  0.3891282364204679       0.03425127830919895      0.03891282196434305      0.03425127830919912
0.36                      -0.5                     1.5515141841196934E-16   4.761603891944923E-22    0.38946217162205304      0.032551230393853776     0.03894621540052059      0.032551230393853714
0.37                      -0.5                     1.423204123186505E-16    4.0492273954513798E-22   0.38977955816025717      0.03094037587942916      0.03897795438015206      0.030940375879429105
0.38                      -0.5                     2.3774965123018375E-16   6.581054447074722E-22    0.390081254011023        0.029412038540119447     0.03900812394847556      0.029412038540119353
0.39                      -0.5                     -4.7976367007849384E-17  -1.4490304882525873E-22  0.39036805395680263      0.027960249608928237     0.03903680416387172      0.027960249608928255
0.4                       -0.5                     -1.7721738190670728E-16  -4.713364081474804E-22   0.3906406960205215       0.026579604428985715     0.03906406837615966      0.026579604428985784
0.41000000000000003       -0.5                     -1.7566141412111497E-16  -4.2613747979763325E-22  0.39089986683417693      0.025265227182303923     0.03908998564937476      0.025265227182303993
0.42000000000000004       -0.5                     1.4654350571340988E-16   2.2142551220604585E-22   0.3911462066213384       0.02401269400954334      0.039114619642494845     0.02401269400954328
0.43000000000000005       -0.5                     9.689662795892091E-17    1.6300490329930637E-22   0.3913803133658405       0.02281798087591332      0.03913803047668424      0.02281798087591328
0.44000000000000006       -0.5                     -5.980309983372158E-16   -4.21339011690341E-22    0.3916027467167659       0.021677429965698013     0.03916027380739508      0.02167742996569825
0.45000000000000007       -0.5                     -5.028690757524258E-16   -9.160203449532577E-22   0.39181403126607806      0.020587688902551412     0.03918140236058193      0.02058768890255161
0.45999999999999996       -0.5                     1.653497754450549E-17    2.734096639784148E-23    0.3920146596422082       0.019545705025857504     0.03920146519384815      0.019545705025857497
0.47                      -0.5                     -3.1258559250812997E-16  -3.1385158881388523E-22  0.3922050951157623       0.018548661279128607     0.03922050885605164      0.018548661279128728
0.48                      -0.5                     -4.5037644308155624E-17  2.561020682737458E-23    0.3923857740730871       0.017593987956626988     0.039238576771817316     0.017593987956627005
0.49                      -0.5                     -3.2635870045272706E-17  -1.9163567133276095E-23  0.39255710810965594      0.01667929812114498      0.039255710236297        0.016679298121144995
0.5                       -0.5                     -4.1884275890477157E-16  -7.924781639430372E-23   0.3927194860243837       0.015802411164827012     0.039271948021697214     0.015802411164827175
-0.5                      -0.49                    0.06195363098931521      -1.2485635554469371E-4   0.8832072316448597       -0.10922175721720201     0.0947291516624039       -0.16393965213362227
-0.49                     -0.49                    0.062213488729519026     -1.3609533813482914E-4   0.8820799870923457       -0.11631615691540198     0.09512731792785034      -0.17119343025090591
-0.48                     -0.49                    0.06249646185293205      -1.4825025869885942E-4   0.8808790601561629       -0.12396530535094162     0.09555834778340781      -0.17901712993103788
-0.47                     -0.49                    0.06280472944304373      -1.6140258762806144E-4   0.8795986855091207       -0.13221342077223278     0.0960251719215355       -0.18745637823409
-0.46                     -0.49                    0.06313989292357276      -1.7565460222082916E-4   0.8782326393068871       -0.14110788582883604     0.09653046086095242      -0.1965594006366596
-0.45                     -0.49                    0.06350469198979493      -1.9102863726325322E-4   0.8767742015074708       -0.15070068687171448     0.09707760016247352      -0.2063799624830448
-0.44                     -0.49                    0.06390092409147477      -2.0773055017907335E-4   0.8752161153918215       -0.16104722607954391     0.09766973291683605      -0.21697434463283213
-0.43                     -0.49                    0.06433188798405047      -2.2572468364496075E-4   0.8735505432424486       -0.1722083751907613      0.09831085990984507      -0.22840553088704094
-0.42                     -0.49                    0.0647995857391569       -2.4528213922841616E-4   0.8717690184301339       -0.18424910167934033     0.09900467549778642      -0.24073937293384445
-0.41000000000000003      -0.49                    0.06530788444213446      -2.6636963607450846E-4   0.8698623933335986       -0.197240739727301       0.09975587972560471      -0.25404961239169016
-0.4                      -0.49                    0.06585918238700922      -2.892356724569947E-4    0.8678207826863207       -0.21125952682525567     0.10056882890748477      -0.26841349403143117
-0.39                     -0.49                    0.06645788797760967      -3.139086311087067E-4    0.8656335021287507       -0.22638915829300105     0.10144907374709275      -0.28391733260713947
-0.38                     -0.49                    0.06710679212732468      -3.4069458003058254E-4   0.8632890011105944       -0.2427192389755932      0.1024017066158284       -0.3006517945189276
-0.37                     -0.49                    0.06781126006633345      -3.6950008208974617E-4   0.8607747905315396       -0.26034803828346387     0.10343327796382305      -0.3187182614627418
-0.36                     -0.49                    0.06857421930840084      -4.008090168418468E-4    0.858077362944721        -0.27938099819256434     0.1045497840432597       -0.3382229834627099
-0.35                     -0.49                    0.0694020824710329       -4.3448290204914857E-4   0.855182107328477        -0.2999336372428918      0.10575893195600773      -0.3592850563834545
-0.33999999999999997      -0.49                    0.07029837981580098      -4.711830961433354E-4    0.8520732142106051       -0.3221301165683112      0.10706785903780885      -0.38202948301175865
-0.32999999999999996      -0.49                    0.07127045448058716      -5.105887871983085E-4    0.8487335749186257       -0.34610640791819713     0.10848545133161072      -0.40659603553558105
-0.32                     -0.49                    0.07232247833594511      -5.534618580394716E-4    0.8451446689147954       -0.37200892633200766     0.11002025318860845      -0.4331318833403375
-0.31                     -0.49                    0.07346289936857625      -5.995429235213593E-4    0.8412864444667305       -0.39999779802954516     0.11168266278110059      -0.4618011394395519
-0.3                      -0.49                    0.07469639578158309      -6.496556261390693E-4    0.8371371850514119       -0.43024593954527757     0.11348270335625216      -0.4927770700433582
-0.29000000000000004      -0.49                    0.07603284360481437      -7.033082052101918E-4    0.8326733675666097       -0.46294229478296955     0.11543264543844425      -0.5262528187130557
-0.28                     -0.49                    0.0774777610739381       -7.612994407847354E-4    0.8278695047714187       -0.4982904767532266      0.11754415095799917      -0.562431952444306
-0.27                     -0.49                    0.0790416194764936       -8.23583946944105E-4     0.8226979764201955       -0.5365140198504845      0.11983129808010046      -0.6015414002467709
-0.26                     -0.49                    0.08073007334352802      -8.905606791597016E-4    0.8171288426243405       -0.5778534003251173      0.12230786510678361      -0.6438202717212925
-0.25                     -0.49                    0.08255468876189846      -9.616040080588741E-4    0.8111296462766906       -0.6225721567263437      0.12499014703767923      -0.6895347122202646
-0.24                     -0.49                    0.08452070784560047      -0.0010374412322933227   0.8046651918090006       -0.6709544193879617      0.1278939821188898       -0.7389652909783744
-0.22999999999999998      -0.49                    0.08663878325440155      -0.0011162731000458675   0.7976973144756639       -0.7233102330245298      0.13103733699583023      -0.7924217577560051
-0.21999999999999997      -0.49                    0.08891138134681464      -0.0011983397012397753   0.7901846238943575       -0.7799751111038226      0.13443858590818905      -0.8502315175332831
-0.21000000000000002      -0.49                    0.09134489218627413      -0.001280610817604882    0.7820822389359764       -0.8413121618183652      0.13811676549210283      -0.9127513796147718
-0.2                      -0.49                    0.09393490385465152      -0.0013616841648707164   0.7733415000417924       -0.907713588274914       0.14209110331905594      -0.9803573477281518
-0.19                     -0.49                    0.0966762663453238       -0.001435425072176751    0.7639096816025911       -0.9796000757215434      0.14637821950859234      -1.053452011563927
-0.18                     -0.49                    0.09954822914722328      -0.0014972681045493407   0.7537296956591285       -1.0574244596160514      0.15099783412700885      -1.1324569160745932
-0.16999999999999998      -0.49                    0.1025189129987694       -0.001536789458418962    0.7427398198375941       -1.1416595416866142      0.15595575403623774      -1.2178044206572662
-0.15999999999999998      -0.49                    0.10553720557718733      -0.0015434689793571929   0.7308734744972576       -1.2328019583772687      0.16125526682799188      -1.309936302506199
-0.14999999999999997      -0.49                    0.10852609973943306      -0.0015018655647648224   0.7180590891498545       -1.3313506245890758      0.1668813892411203       -1.4092787769169595
-0.14                     -0.49                    0.11138328596160464      -0.0013973931419592883   0.7042201601437499       -1.4377878836221583      0.17278382331044498      -1.5162262390993766
-0.13                     -0.49                    0.11398475374554626      -0.0012211323786433228   0.6892756043491257       -1.5525389960909326      0.1788695409540346       -1.6311059061154802
-0.12                     -0.49                    0.1162060381614014       -9.836295485034642E-4    0.6731406311096307       -1.6759076532047297      0.1849607093084235       -1.7541306590714452
-0.10999999999999999      -0.49                    0.11798184270730334      -7.417581963271348E-4    0.6557284137113981       -1.8079763059585665      0.19074555820670766      -1.8853403525237742
-0.09999999999999998      -0.49                    0.11943134178040254      -6.523441877039059E-4    0.6369530233553309       -1.9484513500122949      0.19569405536508527      -2.024523504242706
-0.08999999999999997      -0.49                    0.12110129909222585      -0.0010606205305469184   0.6167342478719594       -2.0964373842040667      0.19892010247374878      -2.171124702816028
-0.08000000000000002      -0.49                    0.1243884292480249       -0.002625797716139521    0.5950052250285175       -2.250094391255039       0.19894795046719385      -2.3241061565907035
-0.07                     -0.49                    0.13219173842591625      -0.006479129392726007    0.5717242561008301       -2.4061180098418675      0.1932785670374781       -2.4816952331561
-0.06                     -0.49                    0.14967813614381867      -0.014224583985397011    0.546893228263214        -2.558909762556058       0.17758550604266796      -2.640767721632172
-0.04999999999999999      -0.49                    0.18458454581380915      -0.0272986651512719      0.5205880339048616       -2.698868947497072       0.14409376521823847      -2.7949614532915046
-0.03999999999999998      -0.49                    0.2453840866957103       -0.04458599545060866     0.4930155532200116       -2.8083534161979675      0.07860151278119609      -2.9293315874516406
-0.02999999999999997      -0.49                    0.3335582338022801       -0.05756710460946183     0.46463882874041823      -2.851145669552891       -0.04221259534650547     -3.006129776623505
-0.020000000000000018     -0.49                    0.42912557139919305      -0.05062516086752216     0.436458388330686        -2.7527523983775812      -0.23763882605326733     -2.940047853661958
-0.010000000000000009     -0.49                    0.4930162493096083       -0.024525331174995137    0.4103898480066459       -2.4163780955578553      -0.4645236964450641      -2.618706959176832
0                         -0.49                    0.5118170405536536       2.085124357427649E-6     0.3889234473156797       -1.8477662624312556      -0.6056958605541182      -2.0468239102382917
0.010000000000000009      -0.49                    0.4930227504238247       0.024514909069913045     0.373727312441066        -1.191441185633181       -0.5966383771136525      -1.3756972531213796
0.020000000000000018      -0.49                    0.4291223992856528       0.050623346838827715     0.36482885916944613      -0.612576275565256       -0.4631835740315851      -0.7691325109406962
0.030000000000000027      -0.49                    0.3335633972969813       0.05756845828659162      0.3608724091703295       -0.21057400959455394     -0.28776069356106515     -0.33094783638815534
0.040000000000000036      -0.49                    0.24537292470658517      0.04459077404314357      0.36004026097429165      0.019872659404581664     -0.14385210432997753     -0.06847147244280248
0.050000000000000044      -0.49                    0.18459260143031775      0.027292402740028594     0.3608850592269966       0.13447050717789255      -0.05078711016479724     0.06785379527784695
0.06000000000000005       -0.49                    0.14967939739677757      0.014221927000047761     0.3625108127561469       0.1827784583502275       0.002189319527467254     0.12851805834707136
0.07000000000000006       -0.49                    0.1321867895841093       0.006480453853869783     0.36442636494005104      0.19636466545843184      0.029934949699098174     0.1481923142371995
0.07999999999999996       -0.49                    0.12438768330711464      0.002627003555780252     0.36638268456691336      0.19307158419688833      0.04333446041541008      0.14749809085976862
0.08999999999999997       -0.49                    0.12109882865598337      0.0010596445727413372    0.36826371099996535      0.1824088560148019       0.04908157428498432      0.13781255197620051
0.09999999999999998       -0.49                    0.11943016515468496      6.517282288809153E-4     0.37002264120284406      0.1691982151505091       0.05093941324558042      0.1250063500006807
0.10999999999999999       -0.49                    0.11798103030264344      7.416893251028895E-4     0.37164700879624296      0.15574805736961878      0.050943194939662526     0.11190076036294244
0.12                      -0.49                    0.11620566294513941      9.836657829473529E-4     0.373140258972192        0.14307541441419477      0.05014721000126214      0.0997144032488102
0.13                      -0.49                    0.11398391929887386      0.0012210859611674878    0.3745123686179593       0.1315484710568408       0.04907717710255815      0.08886008345586124
0.14                      -0.49                    0.11138217613035978      0.0013970710924482309    0.375775257453899        0.12122656267594387      0.047982345622548835     0.0793718967647824
0.15000000000000002       -0.49                    0.10852575327960881      0.001501971354521528     0.3769406816652185       0.11203736363133575      0.04696844670420966      0.07112959221188868
0.16000000000000003       -0.49                    0.10553681746265242      0.0015432278877544124    0.37801937148651227      0.10385802010893695      0.04607314037900926      0.06396305870301831
0.17000000000000004       -0.49                    0.10251874965991455      0.0015368484269207671    0.37902077467153467      0.0965585099723142       0.04529941071503327      0.05770177405785626
0.18000000000000005       -0.49                    0.09954770833925171      0.0014974291734515055    0.3799530705343979       0.09001747426431958      0.04463833612902284      0.052194016816158206
0.19000000000000006       -0.49                    0.0966755155401293       0.0014356152032545422    0.38082329521613767      0.08412783127191932      0.044075107491261915     0.04731154287720835
0.20000000000000007       -0.49                    0.09393508686340997      0.0013614456458965194    0.3816374979477817       0.07879922807878621      0.043594757475629665     0.042950076558726895
0.20999999999999996       -0.49                    0.09134483432095612      0.0012807498478527592    0.3824008933202557       0.0739548073343551       0.04318407579699152      0.03902446108983072
0.21999999999999997       -0.49                    0.08891132553676055      0.0011982958626575511    0.38311799688141657      0.06953118600711261      0.04283125053513892      0.035467657067397365
0.22999999999999998       -0.49                    0.08663871350607916      0.0011164064017060663    0.38379274025513477      0.06547466614525076      0.04252685896083829      0.03222335687657308
0.24                      -0.49                    0.08452087455063237      0.001037150204631981     0.38442856577036505      0.061740790747199445     0.04226273419161267      0.0292485521660429
0.25                      -0.49                    0.08255472839927148      9.617181159480165E-4     0.38502850489084134      0.05829164282659918      0.04203253642575489      0.026505719179358206
0.26                      -0.49                    0.08073019859375052      8.903105739448348E-4     0.3855952417142321       0.055095440495813504     0.04183082474671943      0.023966260055418312
0.27                      -0.49                    0.07904146766857796      8.237207488477796E-4     0.3861311652291046       0.052124791430649735     0.04165338708347769      0.021604417418363126
0.28                      -0.49                    0.07747778894928634      7.613914050052915E-4     0.38663841183403413      0.04935645455537425      0.041496505049857295     0.0194005652836097
0.29000000000000004       -0.49                    0.07603316710173762      7.033927295552556E-4     0.3871189008628259       0.04677015339254997      0.04135733416399373      0.017336277315005727
0.30000000000000004       -0.49                    0.07469661404572185      6.495100116906667E-4     0.3875743635855824       0.044348481756293884     0.04123330046650193      0.015397989105525364
0.31000000000000005       -0.49                    0.07346305559447541      5.996722880887758E-4     0.38800636787286347      0.04207608687580029      0.041122442659461474     0.013571953501745646
0.32000000000000006       -0.49                    0.07232253558879835      5.53464701761218E-4      0.3884163385055346       0.03993966406042089      0.04102294146359567      0.011848409595583618
